"Time (s)","x","y","z","total_acceleration"
1.769988035E0,-3.562839031E-1,-9.430313110E-1,4.676029682E-1,1.111260010E0
1.788401731E0,-2.850165367E-1,-7.914533615E-1,6.329374313E-1,1.052731040E0
1.806814024E0,-6.017234325E-1,-4.947385788E-1,3.755249977E-1,8.647868954E-1
1.825215635E0,-8.012824059E-1,-2.379179001E-1,3.260636330E-1,8.972044995E-1
1.843639463E0,-7.287833691E-1,1.751546860E-1,3.218827248E-1,8.157284178E-1
1.862053098E0,-1.077121019E0,4.496622086E-1,1.431478739E0,1.847029283E0
1.880465818E0,-1.870309114E0,-1.868187428E0,1.352576017E0,2.969451520E0
1.898877928E0,-1.175159693E0,-8.654928207E-1,6.620178223E-1,1.602605916E0
1.917291868E0,-3.382306099E-1,-1.721553802E-1,3.390831947E-1,5.089349992E-1
1.935704404E0,9.309911728E-2,1.129461288E0,8.676614761E-1,1.427300489E0
1.954110166E0,-2.465415001E-2,2.687850952E0,1.388305187E0,3.025316820E0
1.972526487E0,-1.816040277E0,-1.013314724E0,2.933344364E0,3.595736111E0
1.990930235E0,-2.709259748E0,-3.451015949E0,2.385707855E0,4.994116682E0
2.009355772E0,-3.110177517E0,-4.117815971E0,1.485139132E0,5.369846441E0
2.027768125E0,-9.193980694E-1,-2.572247982E0,1.015784740E-1,2.733508858E0
2.046182004E0,9.138416052E-1,-1.199741364E-1,-8.247439861E-1,1.236811593E0
2.064593504E0,1.455946565E0,2.623334885E0,-5.877933502E-1,3.057313746E0
2.083007444E0,1.902359128E0,6.761836052E0,-1.012722731E0,7.096971493E0
2.101419432E0,1.716439247E0,9.491118431E0,-2.164597273E0,9.884987310E0
2.119833433E0,1.454473019E0,1.089622593E1,-3.518974543E0,1.154237467E1
2.138244871E0,2.886920571E-1,7.550004959E0,-3.127146721E0,8.177100012E0
2.156658750E0,-1.037024260E0,5.551486015E0,-3.264080286E0,6.522931581E0
2.175071043E0,-1.575888515E0,6.200249672E0,-2.747619867E0,6.962466197E0
2.193480649E0,-2.627578020E0,5.567871094E0,-5.136066437E0,8.017763604E0
2.211895262E0,-4.016289711E0,3.560840607E0,-5.544036865E0,7.716638752E0
2.230311338E0,-3.550830603E0,1.517131805E0,-3.450461388E0,5.178394604E0
2.248719785E0,-2.801106453E0,-5.657167435E-1,-1.341579914E0,3.156908212E0
2.267138120E0,-2.058275223E0,-2.745177269E0,1.190526485E-1,3.433171808E0
2.285549192E0,-1.223370671E0,-4.087443352E0,1.137761116E0,4.415691261E0
2.303961546E0,3.089064360E-1,-4.666337013E0,2.097233295E0,5.125281632E0
2.322371457E0,1.516158581E0,-6.016720772E0,2.682591677E0,6.759878978E0
2.340790159E0,2.030886889E0,-7.686475754E0,3.406529903E0,8.649326971E0
2.359199400E0,1.657839537E0,-8.830091476E0,3.674759865E0,9.706843332E0
2.377613157E0,1.689063668E0,-8.944648743E0,2.612356186E0,9.470168005E0
2.396025389E0,2.325761318E0,-8.826463699E0,3.107972145E-1,9.133029183E0
2.414439145E0,2.326195955E0,-9.068338394E0,4.097504616E-1,9.370904134E0
2.432851011E0,4.691360891E-1,-1.090589046E1,3.036579370E0,1.133046115E1
2.451264463E0,-1.938697338E0,-1.302440453E1,3.951508522E0,1.374802096E1
2.469677061E0,-3.015336514E0,-1.381027603E1,4.188060760E0,1.474299262E1
2.488090696E0,-1.609558105E0,-1.373855686E1,2.219257355E0,1.400941559E1
2.506497557E0,-2.032816648E0,-1.000510502E1,7.259714603E-1,1.023530676E1
2.524915159E0,-2.749132633E0,-7.866110325E0,1.609416962E0,8.486674545E0
2.543329648E0,-2.098730326E0,-5.634237766E0,2.413841486E0,6.478883770E0
2.561737485E0,3.626340032E-1,-1.495246887E0,3.474736691E0,3.800139700E0
2.580153807E0,4.533465862E0,8.079034805E0,6.026889086E-1,9.283660379E0
2.598567442E0,7.670008659E0,2.092646408E1,-3.236521959E0,2.252156758E1
2.616979979E0,8.983390808E0,2.502311707E1,-6.528824806E0,2.737669175E1
2.635393430E0,8.643850327E0,1.616424561E1,-2.462045860E1,3.069472212E1
2.653804930E0,1.432731390E0,9.819319725E0,-9.624166489E0,1.382375997E1
2.672219114E0,-3.013104200E0,1.143152714E1,-7.085214615E0,1.378255694E1
2.690631163E0,-5.274062634E0,1.176657295E1,-4.874475479E0,1.378508204E1
2.709045041E0,-4.898182392E0,1.182579613E1,-1.998312712E0,1.295511090E1
2.727444578E0,-5.156624794E0,1.145259571E1,2.433054447E-1,1.256232165E1
2.745871153E0,-3.471891165E0,8.811316490E0,5.095684528E-1,9.484354831E0
2.764271605E0,-5.232731700E-1,4.729410172E0,-6.020827293E-1,4.796210900E0
2.782696348E0,1.840416193E0,1.571808815E0,6.941175461E-2,2.421266756E0
2.801108213E0,2.844830990E0,-8.925619125E-1,6.359982491E-1,3.048642961E0
2.819518064E0,2.758969545E0,-3.240177155E0,1.036632061E0,4.380098969E0
2.837934202E0,1.850444078E0,-5.615975380E0,1.806482077E0,6.182774478E0
2.856347288E0,6.532784700E-1,-8.150695801E0,2.900969744E0,8.676188118E0
2.874759520E0,-6.860592961E-2,-9.532012939E0,3.724836826E0,1.023417739E1
2.893172849E0,-2.565761209E-1,-9.934390068E0,4.239997387E0,1.080442109E1
2.911585325E0,-7.539758682E-1,-1.027744770E1,4.873663425E0,1.139943007E1
2.929998838E0,-1.007716417E0,-1.050348473E1,6.125857353E0,1.220101685E1
2.948410948E0,-1.388158083E0,-1.067188549E1,6.225373745E0,1.243267473E1
2.966824766E0,-1.699249268E0,-1.083899975E1,5.997811317E0,1.250380359E1
2.985236875E0,-1.609933376E0,-1.061955547E1,5.115648270E0,1.189691982E1
3.003650754E0,-1.470668316E0,-1.049212170E1,3.589824438E0,1.118634536E1
3.022061277E0,-2.253532171E0,-1.091585159E1,2.304269552E0,1.138173455E1
3.040479856E0,-3.562737465E0,-1.132911301E1,2.347315311E0,1.210585763E1
3.058887022E0,-4.712680340E0,-9.860033989E0,3.149724245E0,1.137323125E1
3.077303282E0,-4.615687370E0,-7.033970833E0,5.063853264E0,9.819568496E0
3.095713621E0,-2.746011972E0,-5.756191254E0,5.911881447E0,8.696244117E0
3.114127256E0,-2.666656971E-1,-5.281675816E0,4.972626209E0,7.259078553E0
3.132541685E0,8.784169197E0,4.719248772E0,-7.562747955E0,1.251511463E1
3.150949461E0,4.459336090E1,4.018964005E1,-3.327650452E1,6.863745884E1
3.169367857E0,1.057773972E1,2.013586044E1,-1.346879578E1,2.643387813E1
3.187778928E0,-1.920669079E0,1.006793213E1,8.490369797E0,1.330934282E1
3.206191221E0,-1.315544844E0,1.600677109E1,8.818764687E0,1.832260870E1
3.224604856E0,-9.161906242E-1,1.579281330E1,8.258213997E-1,1.584090711E1
3.243016600E0,7.130026817E-1,1.409897137E1,-4.633642197E0,1.485799470E1
3.261430296E0,-4.556441307E-1,1.009028530E1,-5.156465054E0,1.134066140E1
3.279842588E0,-6.439058781E-1,6.981187820E0,-3.644535542E0,7.901533869E0
3.298256467E0,-2.728974819E-1,2.853170395E0,-2.853050232E-1,2.880356453E0
3.316667906E0,4.090828896E-1,-9.055223465E-1,2.330269575E0,2.533273736E0
3.335081602E0,4.398274422E-2,-3.650303364E0,3.914072990E0,5.352253404E0
3.353489317E0,1.831517220E-1,-5.187411308E0,4.096641541E0,6.612507281E0
3.371906553E0,-8.252382278E-3,-6.599682808E0,2.846781969E0,7.187492528E0
3.390308469E0,2.896547318E-3,-7.609528065E0,1.714592576E0,7.800304703E0
3.408733213E0,-1.225566149E0,-8.874248505E0,2.659441948E0,9.344887928E0
3.427142088E0,-2.173709869E0,-9.024859428E0,3.645105839E0,9.972958381E0
3.445560484E0,-3.125834942E0,-9.118981361E0,3.821430683E0,1.036966719E1
3.463970640E0,-3.565611124E0,-9.169754982E0,3.290613413E0,1.037430122E1
3.482384458E0,-3.618195057E0,-9.057095528E0,2.617711306E0,1.009825368E1
3.500796629E0,-4.018854141E0,-9.360633850E0,2.433442116E0,1.047350444E1
3.519210569E0,-4.584317207E0,-9.608497620E0,2.848604441E0,1.102060516E1
3.537608641E0,-4.824687958E0,-9.692286491E0,3.749338150E0,1.145755506E1
3.556035703E0,-5.180927277E0,-9.509902000E0,4.367492676E0,1.167712447E1
3.574448057E0,-4.817242622E0,-8.520732880E0,4.168442726E0,1.063882654E1
3.592861632E0,-3.838918686E0,-8.177513123E0,3.442647457E0,9.667514627E0
3.611273253E0,-3.377704144E0,-6.494500160E0,4.454890251E0,8.569332807E0
3.629685483E0,1.032101536E1,1.777786255E1,-5.620646477E-2,2.055672430E1
3.648101011E0,2.938002586E1,5.758777237E1,-1.867677307E1,6.729308507E1
3.666508482E0,4.828893661E0,1.020132065E1,-1.058316898E1,1.547218868E1
3.684924009E0,5.935668945E-1,3.710818291E0,-8.137587547E0,8.963415930E0
3.703339720E0,1.960733891E0,9.273721695E0,-3.105847359E0,9.974601710E0
3.721746092E0,2.336909294E0,1.361095142E1,-7.638939619E-1,1.383122112E1
3.740164426E0,-1.728167534E-1,8.680315971E0,1.534039140E0,8.816520123E0
3.758576414E0,-1.091942787E-1,5.289819717E0,-2.776241302E-2,5.291019447E0
3.776989866E0,9.367299080E-2,4.653350830E0,-3.692141771E0,5.940905607E0
3.795402342E0,-1.917369366E-1,1.683444977E0,-2.329516411E0,2.880520222E0
3.813815854E0,7.590711117E-1,-1.433320045E0,1.339172602E0,2.103325596E0
3.832227476E0,3.153500557E-1,-4.529088020E0,2.800181389E0,5.334144708E0
3.850637022E0,-4.580125809E-1,-6.686022758E0,2.562776089E0,7.174991089E0
3.869057920E0,-1.185075760E0,-8.723605156E0,5.103282928E-1,8.818510443E0
3.887464842E0,-1.795837641E0,-1.032360935E1,-4.668426037E0,1.147153628E1
3.905879027E0,-3.113688946E0,-1.169014835E1,-3.442275524E0,1.257791271E1
3.924295713E0,-3.347363472E0,-1.183889294E1,3.021464348E-1,1.230672664E1
3.942704954E0,-3.356645823E0,-1.162873650E1,2.273251295E0,1.231512303E1
3.961118528E0,-3.173151970E0,-1.128426933E1,2.498409510E0,1.198522749E1
3.979526549E0,-3.361642122E0,-1.135282898E1,1.962787986E0,1.200166240E1
3.997944212E0,-3.397314072E0,-1.121441364E1,1.898486376E0,1.187051249E1
4.016356443E0,-3.332898378E0,-1.096078205E1,1.838262081E0,1.160285147E1
4.034770139E0,-3.164523602E0,-1.061781597E1,1.710305095E0,1.121059183E1
4.053181822E0,-2.808318853E0,-9.657108307E0,1.617568612E0,1.018640878E1
4.071595640E0,-1.649445057E0,-9.418878555E0,1.393641233E0,9.663238490E0
4.090007750E0,-4.797703028E-1,-7.978137970E0,7.970013618E-1,8.032189999E0
4.108421568E0,1.669138145E1,4.132077408E1,-1.280686760E1,4.636835605E1
4.126821226E0,3.996493340E0,2.946124649E1,-6.206873894E0,3.037206426E1
4.145247007E0,1.469773293E0,1.627622604E1,-5.288494110E0,1.717684307E1
4.163659239E0,4.476912498E0,9.859600067E0,-8.549051285E0,1.379640304E1
4.182072874E0,1.728360176E0,1.333891869E1,-5.175581455E0,1.441182237E1
4.200479979E0,-2.329787254E0,1.422518730E1,-1.191975117E0,1.446390912E1
4.218897092E0,-4.046628952E0,1.145742989E1,-1.396783352E0,1.223106329E1
4.237311644E0,-3.938783646E0,5.663225174E0,-1.983546972E0,7.177784795E0
4.255721311E0,-1.831840992E0,5.079479218E-1,-2.070424795E0,2.810749249E0
