"Time (s)","x","y","z","total_acceleration"
1.820675958E0,-3.066857885E0,2.786601716E-1,-3.677680837E0,4.796728585E0
1.830716958E0,-2.620854787E0,7.667155677E-1,-2.262663420E0,3.546318983E0
1.840756958E0,-2.570258538E0,7.232040972E-1,-1.988189562E0,3.328986460E0
1.850797958E0,-2.672162935E0,-7.227743268E-2,-1.819176963E0,3.233432171E0
1.860837958E0,-2.664714752E0,-8.799433905E-1,-1.716515936E0,3.289594510E0
1.870878958E0,-2.513532652E0,-1.456390561E0,-1.786142241E0,3.410164800E0
1.880918958E0,-2.244698434E0,-2.160029874E0,-2.231002209E0,3.831679915E0
1.890959958E0,-9.299084330E-1,-3.194211119E0,-6.370037423E0,7.186451916E0
1.901000958E0,1.730141849E0,-5.183043875E0,-1.761909099E1,1.844694289E1
1.911040958E0,6.063615257E-1,-6.048313678E0,-1.136535469E1,1.288879590E1
1.921081958E0,-1.196857509E0,-5.628599954E0,-4.853132274E0,7.527715337E0
1.931121958E0,-2.575443556E0,-5.231329597E0,-5.974512461E0,8.348324264E0
1.941163167E0,-3.816081215E0,-4.662845165E0,-7.802137481E0,9.857887712E0
1.951203167E0,-4.413482760E0,-4.314052320E0,-6.212021683E0,8.756659801E0
1.961244167E0,-4.417886883E0,-4.082965094E0,-1.463563925E0,6.191150768E0
1.971284167E0,-3.908255553E0,-4.115141153E0,2.072109970E0,6.041728884E0
1.981325167E0,-3.233546801E0,-4.492321646E0,3.525376364E0,6.562397214E0
1.991365167E0,-2.340484890E0,-4.597997789E0,4.160910818E0,6.628169583E0
2.001406167E0,-1.781874358E0,-4.470791028E0,4.124268656E0,6.338189063E0
2.011446167E0,-1.475062621E0,-4.933886999E0,3.697148849E0,6.339397469E0
2.021487167E0,-1.287441404E0,-6.205290953E0,3.239990140E0,7.117631438E0
2.031527167E0,-1.404550755E0,-7.072117869E0,3.089059471E0,7.844099846E0
2.041568167E0,-1.869174896E0,-6.759416378E0,3.552273556E0,7.861435745E0
2.051608167E0,-1.666429564E0,-5.881140028E0,4.734305742E0,7.731652241E0
2.061649167E0,-9.244082496E-1,-4.885386100E0,6.721843339E0,8.360903410E0
2.071689167E0,-5.034426364E-1,-4.247016916E0,7.324892417E0,8.482019576E0
2.081730167E0,4.247125089E-3,-4.216150634E0,2.536523319E0,4.920355145E0
2.091770167E0,1.268334165E-1,-4.034289948E0,-1.505213642E-1,4.039088855E0
2.101811167E0,6.136559272E-1,-2.886434153E0,3.169856589E0,4.330827463E0
2.111851167E0,1.423581541E0,-1.574372170E0,4.605858786E0,5.071406836E0
2.121892167E0,2.517471629E0,1.695101970E-1,3.294043263E0,4.149351531E0
2.131933167E0,2.932476883E0,2.160032798E0,3.436720003E0,5.007614875E0
2.141973167E0,2.949164544E0,3.531045240E0,4.574931108E0,6.488131213E0
2.152014167E0,2.781713736E0,3.824636861E0,5.654228885E0,7.371301290E0
2.162054167E0,2.802019362E0,3.203124615E0,5.904804879E0,7.278601546E0
2.172095167E0,3.329223914E0,2.564455469E0,6.173776215E0,7.468311487E0
2.182135167E0,4.201575279E0,2.470985972E0,6.877986217E0,8.430047503E0
2.192176167E0,5.089517076E0,2.853126658E0,7.538768363E0,9.532918977E0
2.202216167E0,6.340052902E0,3.597752030E0,7.348115219E0,1.035059842E1
2.212257167E0,7.149948403E0,4.530334395E0,6.909597434E0,1.092649205E1
2.222297167E0,7.613213359E0,5.592724947E0,6.243168046E0,1.132328297E1
2.232338167E0,8.005370910E0,6.484134727E0,5.874216925E0,1.185902150E1
2.242378167E0,8.076045620E0,6.968072514E0,5.770344647E0,1.212738326E1
2.252419167E0,7.963712422E0,7.235597833E0,5.677537640E0,1.216589599E1
2.262459167E0,7.385676563E0,7.405633110E0,4.862812339E0,1.153423443E1
2.272500167E0,6.729756376E0,7.593495378E0,3.040642186E0,1.059227539E1
2.282540167E0,5.681095086E0,7.801473237E0,1.534744566E0,9.772065643E0
2.292581167E0,3.854653543E0,6.857769468E0,-7.233853608E-2,7.867184304E0
2.302622167E0,2.734983666E0,4.580272540E0,-3.153119811E0,6.196869915E0
2.312662167E0,1.826350912E0,1.540690454E0,-1.016245613E1,1.043957850E1
2.322703167E0,-2.170022766E0,-3.158559476E0,-2.137161531E1,2.171247194E1
2.332743167E0,-9.479491982E0,-8.712864708E0,-2.303190179E1,2.638642226E1
2.342784167E0,-1.464354235E1,-1.352346258E1,-9.556378775E0,2.210524254E1
2.352824167E0,-1.446219095E1,-1.756853245E1,-3.456516044E0,2.301642463E1
2.362865167E0,-9.606136242E0,-1.552913824E1,-3.329158132E0,1.856112286E1
2.372905167E0,-4.118693921E0,-7.547806989E0,-3.034137744E0,9.118060200E0
2.382946167E0,-1.704580307E-1,1.224909233E0,-7.885242203E-1,1.466706861E0
2.392986167E0,2.459283355E0,7.443629487E0,2.978612292E0,8.386168716E0
2.403027167E0,5.557709481E0,1.098161829E1,6.480604763E0,1.390979199E1
2.413067167E0,7.186511627E0,1.275295042E1,8.737813607E0,1.704796411E1
2.423108167E0,6.572878504E0,1.221195550E1,1.052660551E1,1.741103135E1
2.433149167E0,5.277217376E0,8.733715294E0,1.222789267E1,1.592633559E1
2.443189167E0,3.548315576E0,2.489660810E0,7.875669726E0,8.989723467E0
2.453230167E0,-5.108502985E0,-9.988627760E0,-2.309292333E1,2.567396727E1
2.463270167E0,-1.495502820E1,-2.033583719E1,-2.113590469E1,3.292302553E1
2.473311167E0,-1.071810183E1,-2.277805545E1,6.450326711E0,2.598700120E1
2.483351167E0,9.681869379E-1,-1.885071458E1,1.838172696E1,2.634719552E1
2.493392167E0,5.979715313E0,-1.057043975E1,1.575220718E1,1.989027961E1
2.503432167E0,6.155460981E0,-2.398108031E0,7.731682041E0,1.016953928E1
2.513473167E0,9.719661103E0,5.425033818E0,-8.854446849E0,1.422336222E1
2.523513167E0,9.257583132E0,7.888442384E0,-6.702293758E0,1.388708430E1
2.533554167E0,5.184118009E0,5.822466727E0,5.133730212E0,9.334419329E0
2.543595167E0,3.335196552E0,4.040395610E0,4.287125891E0,6.769621935E0
