"Time (s)","x","y","z","total_acceleration"
8.312627140E-1,-2.203290224E0,3.041320801E0,-6.612043381E-1,3.813307121E0
8.362641720E-1,-1.895713329E0,3.135660648E0,-1.711488247E0,4.044167250E0
8.412410990E-1,-1.768945456E0,3.236201525E0,-2.785877228E0,4.622042867E0
8.462425580E-1,-1.661765575E0,3.210273743E0,-3.667071819E0,5.149246358E0
8.512440160E-1,-1.572765589E0,3.012061596E0,-4.405840874E0,5.563950077E0
8.562454740E-1,-1.585481882E0,2.619956017E0,-4.964702606E0,5.833197605E0
8.612469330E-1,-1.690409422E0,2.186458588E0,-5.425238609E0,6.088620463E0
8.662483910E-1,-1.839442492E0,1.709825039E0,-5.559255600E0,6.100194519E0
8.712597970E-1,-1.934136391E0,1.168926001E0,-5.497222424E0,5.943629022E0
8.762612560E-1,-1.971462965E0,4.901368618E-1,-5.211771488E0,5.593698455E0
8.812627140E-1,-2.303584337E0,-2.301369905E-1,-4.789726734E0,5.319863346E0
8.862641720E-1,-2.831366062E0,-1.119552851E0,-4.563150883E0,5.485652043E0
8.912656310E-1,-3.314165831E0,-2.220316172E0,-4.436424732E0,5.966185000E0
8.962670890E-1,-3.440527678E0,-3.435722828E0,-4.312513351E0,6.499168674E0
9.012593290E-1,-3.802891493E0,-4.704280853E0,-4.297880650E0,7.420513468E0
9.062607870E-1,-4.429115295E0,-6.007006645E0,-4.362372875E0,8.644737604E0
9.112622450E-1,-5.037619591E0,-7.183586597E0,-4.438089371E0,9.832505520E0
9.162637040E-1,-5.477582932E0,-8.118058205E0,-4.742162704E0,1.088094164E1
9.212651620E-1,-5.653850555E0,-8.571928024E0,-5.163136482E0,1.149356144E1
9.262666200E-1,-5.744132042E0,-8.575794220E0,-6.143777847E0,1.201188185E1
9.312593810E-1,-5.935358524E0,-8.221800804E0,-7.151028633E0,1.240821098E1
9.362608390E-1,-6.059936523E0,-7.805804729E0,-7.774064064E0,1.257336432E1
9.412622970E-1,-5.943243504E0,-7.332899570E0,-7.898962498E0,1.230801235E1
9.462637560E-1,-5.524855614E0,-6.946529388E0,-7.824983120E0,1.183252555E1
9.512652140E-1,-4.785733223E0,-6.755368233E0,-7.445343494E0,1.113424367E1
9.562666720E-1,-3.968783379E0,-6.692415237E0,-6.352150440E0,1.004437546E1
9.612593810E-1,-3.305860519E0,-6.690207481E0,-4.307648659E0,8.616462551E0
9.662608390E-1,-2.576829910E0,-6.720481873E0,-1.954440117E0,7.458201201E0
9.712622970E-1,-1.676336527E0,-6.839349747E0,1.911816597E-1,7.044384965E0
9.762637560E-1,-5.733873844E-1,-7.026905537E0,2.081954002E0,7.351238466E0
9.812652140E-1,6.861109734E-1,-7.082573891E0,3.575218201E0,7.963402939E0
9.862666720E-1,2.021521091E0,-6.880435944E0,4.746632099E0,8.599852474E0
9.912604220E-1,3.108641624E0,-6.473784447E0,5.502724171E0,9.047293027E0
9.962618810E-1,4.004570961E0,-5.847721577E0,5.790313721E0,9.152058195E0
1.001263339E0,4.914477348E0,-4.840665817E0,5.939314842E0,9.102724535E0
1.006264797E0,6.044450760E0,-3.597686529E0,5.832226753E0,9.137483365E0
1.011266256E0,7.402652264E0,-2.170729399E0,5.307743073E0,9.363944852E0
1.016267714E0,8.590772629E0,-7.546048164E-1,4.618086338E0,9.782511141E0
1.021259433E0,8.911714554E0,6.907761097E-1,4.675080776E0,1.008722996E1
1.026260891E0,9.089989662E0,2.029557943E0,5.366884232E0,1.074944016E1
1.031262349E0,9.566986084E0,3.119153976E0,6.404624462E0,1.192793187E1
1.036263808E0,1.021087742E1,3.820430756E0,7.707578659E0,1.335157210E1
1.041265266E0,1.056153107E1,4.354854584E0,8.968971252E0,1.452422605E1
1.046266724E0,1.062368774E1,4.759137630E0,1.051008224E1,1.568355703E1
1.051258183E0,1.026416588E1,4.868673325E0,1.218236351E1,1.665734258E1
1.056259641E0,9.880673409E0,4.428043365E0,1.349253845E1,1.729982280E1
1.061261099E0,9.871420860E0,3.683665752E0,1.405944252E1,1.756935591E1
1.066262558E0,9.734076500E0,2.994558334E0,1.406294632E1,1.736335463E1
1.071264016E0,9.057249069E0,2.609807968E0,1.395953274E1,1.684379448E1
1.076265474E0,8.259944916E0,2.494151354E0,1.354281425E1,1.605787342E1
1.081260631E0,7.720345497E0,2.409897089E0,1.261750889E1,1.498709008E1
1.086260891E0,7.584673405E0,2.678673267E0,1.161260986E1,1.412640326E1
1.091261204E0,7.423228741E0,3.357278585E0,1.043492508E1,1.323870484E1
1.096261464E0,8.242306709E0,4.250108719E0,7.738757610E0,1.207838621E1
1.101261724E0,9.165405273E0,5.317856312E0,4.021283150E0,1.133379759E1
1.106262037E0,9.127580643E0,6.821796417E0,-2.480831146E-1,1.139785857E1
1.111259589E0,9.033752441E0,8.256229401E0,-4.231366634E0,1.294907219E1
1.116259849E0,9.117606163E0,8.807199478E0,-5.688615799E0,1.389452606E1
1.121260162E0,8.668676376E0,8.579239845E0,-5.811708450E0,1.351019103E1
1.126260422E0,8.127103806E0,7.761551857E0,-4.653806686E0,1.216344606E1
1.131260683E0,7.188148975E0,6.578880310E0,-3.801167488E0,1.045944674E1
1.136260995E0,7.302687168E0,5.507469654E0,-3.707673311E0,9.869564491E0
1.141254172E0,8.152761459E0,4.599762917E0,-3.883650303E0,1.013449939E1
1.146254433E0,7.600954533E0,3.765860081E0,-3.994593859E0,9.376192833E0
1.151254745E0,7.212614059E0,3.748367310E0,-3.642135859E0,8.907143912E0
1.156255006E0,6.165354252E0,3.742550850E0,-3.368844748E0,7.960363990E0
1.161255266E0,4.548522472E0,3.394950390E0,-3.346751928E0,6.589043428E0
1.166255579E0,1.740510464E0,2.316417217E0,-4.028918266E0,4.962594865E0
1.171259954E0,-8.559899330E-1,1.804442883E0,-4.624863148E0,5.037667319E0
1.176260214E0,-1.835253477E0,2.093410492E0,-4.895066261E0,5.631358319E0
1.181260527E0,-2.277964830E0,2.660188675E0,-5.093640327E0,6.181496529E0
1.186260787E0,-3.019009590E0,3.214448929E0,-5.200205803E0,6.818301930E0
1.191261047E0,-3.222102642E0,3.433819056E0,-5.378208637E0,7.148299580E0
1.196261360E0,-2.945440292E0,3.070607185E0,-5.293484688E0,6.791555576E0
1.201261516E0,-2.943729401E0,2.669663906E0,-4.691914082E0,6.148715793E0
1.206261777E0,-3.151660681E0,2.132616997E0,-4.093142986E0,5.588813810E0
1.211262089E0,-3.034114599E0,1.250299454E0,-3.688483238E0,4.937004023E0
1.216262349E0,-2.869149923E0,1.238536835E-2,-3.625176430E0,4.623210878E0
1.221262610E0,-2.695428133E0,-1.449797153E0,-3.601178408E0,4.726069247E0
1.226262922E0,-2.404722929E0,-2.093596935E0,-3.332262278E0,4.611920682E0
1.231262402E0,-2.077032566E0,-2.260327339E0,-2.862292290E0,4.197125339E0
1.236262662E0,-1.809411764E0,-1.967686653E0,-2.585163355E0,3.718713658E0
1.241262974E0,-1.476299286E0,-1.808332443E0,-2.249839783E0,3.242114257E0
1.246263235E0,-9.497649670E-1,-1.478180408E0,-1.865216017E0,2.562440556E0
1.251263547E0,-5.826783180E-1,-9.224424362E-1,-1.675022364E0,1.999028261E0
