"Time (s)","x","y","z","total_acceleration"
1.515935667E0,-2.747670954E0,1.099681404E1,8.893510927E0,1.440743389E1
1.525976667E0,-1.778962006E0,1.265547382E1,5.892372530E0,1.407287382E1
1.536017667E0,-5.975467750E-1,1.362425338E1,2.633523949E0,1.388930490E1
1.546058667E0,6.197496030E-1,1.378777193E1,9.572868508E-1,1.383485246E1
1.556098667E0,2.108354521E0,1.319879125E1,2.191577942E0,1.354460273E1
1.566139667E0,3.996799063E0,1.079621595E1,5.497110107E0,1.275738614E1
1.576180667E0,6.320773462E0,8.032176300E0,9.194931386E0,1.374826522E1
1.586221667E0,8.634114407E0,5.317070244E0,1.214644329E1,1.582261838E1
1.596262667E0,9.721214123E0,2.622610121E0,1.265601294E1,1.617265443E1
1.606302667E0,8.558159076E0,1.120252259E0,9.992589834E0,1.320412449E1
1.616343667E0,5.644901991E0,4.665236092E-1,4.867379599E0,7.468195694E0
1.626384667E0,2.488902426E0,-3.752561742E-1,-5.441705400E-1,2.575184276E0
1.636425667E0,3.801307786E-2,-1.534969538E0,-4.095365869E0,4.373739599E0
1.646466667E0,-7.662147537E-1,-2.550080674E0,-6.105709362E0,6.661057221E0
1.656506667E0,-4.431766272E-1,-3.371033844E0,-8.197926153E0,8.875036220E0
1.666547667E0,7.425554574E-2,-4.128577470E0,-9.870260235E0,1.069919169E1
1.676588667E0,8.618923780E-1,-4.871190814E0,-1.029178133E1,1.141893697E1
1.686629667E0,1.418010461E0,-5.871517850E0,-9.167530164E0,1.097857390E1
1.696670667E0,1.804365089E0,-6.889604634E0,-8.813933830E0,1.133171721E1
1.706710667E0,2.488991888E0,-7.664069517E0,-8.978404897E0,1.206419482E1
1.716751667E0,2.808793654E0,-8.022708489E0,-8.998922192E0,1.237876302E1
1.726792667E0,2.540051529E0,-8.135564429E0,-8.562297735E0,1.208106837E1
1.736833667E0,2.033652541E0,-7.893956893E0,-7.580116948E0,1.113141820E1
1.746874667E0,1.838890997E0,-7.686241574E0,-6.786036996E0,1.041681946E1
1.756914667E0,2.256738728E0,-7.826856585E0,-6.805290123E0,1.061435478E1
1.766955667E0,2.571777352E0,-7.881369007E0,-6.945427417E0,1.081521975E1
1.776996667E0,2.441362077E0,-7.589739127E0,-7.350031351E0,1.084377009E1
1.787037667E0,2.090150385E0,-7.464235659E0,-6.990807658E0,1.043814803E1
1.797078667E0,1.456211051E0,-6.940169601E0,-5.824077051E0,9.176403337E0
1.807118667E0,8.496124211E-1,-6.317821788E0,-4.517909646E0,7.813336098E0
1.817159667E0,5.815881886E-1,-5.893953032E0,-3.104804853E0,6.687057674E0
1.827200667E0,3.692502066E-2,-5.685299234E0,-2.853575140E0,6.361358496E0
1.837241667E0,-4.117356370E-1,-5.023409041E0,-2.559090648E0,5.652708162E0
1.847282667E0,-8.305747640E-1,-4.273123564E0,-2.423173875E0,4.982089026E0
1.857322667E0,-1.349415020E0,-3.524310417E0,-2.292328976E0,4.415479242E0
1.867363667E0,-1.611381244E0,-2.762120009E0,-2.003418635E0,3.773531858E0
1.877404667E0,-1.693422650E0,-1.749019146E0,-1.702011040E0,2.970452798E0
1.887445667E0,-1.502468959E0,-7.237841409E-1,-1.349272494E0,2.145183609E0
1.897486667E0,-1.465978533E0,-7.775218070E-2,1.216782188E-1,1.473072995E0
1.907526667E0,-1.428063140E0,7.800594985E-1,4.420915448E0,4.710875773E0
1.917567667E0,-9.157268154E-1,1.327607390E0,1.062254546E1,1.074428076E1
1.927608667E0,-3.857691025E-1,2.050764710E0,1.641355417E1,1.654567055E1
1.937649667E0,-1.181291051E0,3.749569137E0,2.045614248E1,2.083047005E1
1.947690667E0,-3.404735149E0,5.864153282E0,2.034404434E1,2.144436185E1
1.957730667E0,-5.139621867E0,7.413085386E0,1.569826311E1,1.810538628E1
1.967771667E0,-5.000039474E0,8.531434962E0,9.004343145E0,1.337400362E1
1.977812667E0,-2.685786948E0,9.887592552E0,1.879044850E0,1.041675322E1
1.987853667E0,-2.942739185E-1,1.194974647E1,-4.684441856E0,1.283849809E1
1.997894667E0,1.237554422E0,1.404476174E1,-9.247686135E0,1.686139294E1
2.007934667E0,1.864486745E0,1.435709427E1,-9.730574931E0,1.744381137E1
2.017975667E0,2.238889225E0,1.175336656E1,-4.544164814E0,1.279858134E1
2.028016667E0,3.788262502E0,8.040230840E0,3.330005102E0,9.491321231E0
2.038057667E0,5.528644141E0,4.107992932E0,1.082411068E1,1.282976554E1
2.048098667E0,6.809694831E0,5.731388158E-1,1.371471682E1,1.532298565E1
2.058138667E0,7.063667473E0,-2.106853541E0,1.041171240E1,1.275687992E1
2.068179667E0,6.215021889E0,-4.175983770E0,4.096845800E0,8.535190861E0
2.078220667E0,4.378310296E0,-5.692187839E0,-1.749392198E0,7.391277055E0
2.088261667E0,2.691822151E0,-7.715740777E0,-6.426630285E0,1.039615982E1
2.098302667E0,3.000845744E0,-8.691567979E0,-6.898397092E0,1.149505596E1
2.108342667E0,3.800940435E0,-1.078748606E1,-6.814446278E0,1.331366522E1
2.118383667E0,5.003954185E0,-1.237733230E1,-8.731856464E0,1.595253051E1
2.128424667E0,9.031129240E0,-1.164047437E1,-5.165806868E0,1.561241491E1
2.138465667E0,8.500272226E0,-1.288931216E1,-5.459601388E0,1.637669818E1
2.148506667E0,8.128740728E0,-1.295602188E1,-6.869119499E0,1.676662552E1
2.158547667E0,8.811527701E0,-1.279995150E1,-8.222855172E0,1.758115827E1
2.168587667E0,9.263965368E0,-1.267470298E1,-8.372354443E0,1.779228678E1
2.178628667E0,9.471925101E0,-1.190225070E1,-7.476565683E0,1.694933543E1
2.188669667E0,9.475764967E0,-1.126296058E1,-6.499340411E0,1.608992942E1
2.198710667E0,9.710194461E0,-1.047611481E1,-5.036218536E0,1.514596828E1
2.208751667E0,1.011357808E1,-9.650261085E0,-4.094260453E0,1.456622701E1
2.218791667E0,1.001115591E1,-8.716460745E0,-3.505223643E0,1.372903942E1
2.228832667E0,9.958704050E0,-7.878753548E0,-2.560839843E0,1.295408988E1
2.238873667E0,9.977446715E0,-7.236723422E0,-1.519968214E0,1.241893362E1
2.248914667E0,9.394396868E0,-6.258984180E0,-5.602293330E-1,1.130236402E1
2.258955667E0,8.570825899E0,-5.190371021E0,1.816142258E-1,1.002157631E1
2.268995667E0,8.086746610E0,-4.549464730E0,5.025363180E-1,9.292235620E0
2.279036667E0,7.791154656E0,-4.194948630E0,6.914028454E-1,8.875681538E0
2.289077667E0,7.608419226E0,-3.894763980E0,7.049911898E-1,8.576376984E0
2.299118667E0,7.178489832E0,-3.686323021E0,7.665471679E-1,8.106003222E0
2.309159667E0,5.643561809E0,-3.539221986E0,9.551640192E-1,6.729652328E0
2.319199667E0,2.330774419E0,-2.968886325E0,8.989728615E-1,3.880070568E0
2.329240667E0,-5.640902495E-1,-2.058430702E0,1.236358374E0,2.466559708E0
2.339281667E0,-3.529363580E0,-8.619922192E-1,1.577451314E0,3.960781554E0
2.349322667E0,-7.316155508E0,-4.190801053E-1,1.565677653E0,7.493537620E0
2.359363667E0,-1.019373990E1,-6.138611645E-1,2.594907183E0,1.053673108E1
2.369403667E0,-1.155466180E1,-1.385493948E0,4.485274581E0,1.247186798E1
2.379445417E0,-1.267272662E1,-3.067363377E0,5.677282702E0,1.422104978E1
2.389486417E0,-1.481173867E1,-4.651148395E0,5.573211619E0,1.649489229E1
2.399527417E0,-1.792824381E1,-5.029493068E0,4.202536269E0,1.908871493E1
2.409568417E0,-2.189552115E1,-5.239170713E0,1.210825630E0,2.254614945E1
2.419608417E0,-2.476702561E1,-6.029059381E0,-2.560282311E0,2.561855109E1
2.429649417E0,-2.434972620E1,-6.988878661E0,-6.075672800E0,2.605124548E1
2.439690417E0,-2.181038803E1,-8.308111085E0,-8.319838260E0,2.477776109E1
2.449731417E0,-1.977144756E1,-9.748080325E0,-8.811091499E0,2.373964073E1
2.459772417E0,-1.985526857E1,-1.093644972E1,-7.468562599E0,2.386665142E1
2.469813417E0,-2.128827144E1,-1.178935734E1,-5.190416045E0,2.488211940E1
2.479853417E0,-2.279761789E1,-1.163672163E1,-2.494214036E0,2.571703279E1
2.489894417E0,-2.579891182E1,-1.032319375E1,1.000386020E0,2.780562807E1
2.499935417E0,-2.654321560E1,-6.823256863E0,4.443458219E0,2.776406760E1
2.509976417E0,-2.290813261E1,-2.517545012E0,6.532357299E0,2.395396135E1
2.520017417E0,-1.803467483E1,1.148584943E0,7.563700891E0,1.959026071E1
2.530057417E0,-1.290189771E1,4.665969332E0,6.321485653E0,1.510600593E1
2.540098417E0,-7.331520236E0,7.035137154E0,3.932394029E0,1.089532315E1
