"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.815211605E2,1.384351695E-1,2.305113913E0,1.179162957E0,2.592901797E0
3.815311765E2,8.913752818E-1,1.476815178E0,9.155912331E-1,1.952905596E0
3.815411925E2,1.623522695E0,1.209544651E0,9.511674473E-1,2.236860237E0
3.815512085E2,2.120210921E0,1.550296406E0,1.140178693E0,2.863340836E0
3.815612235E2,2.457882947E0,1.534311872E0,1.196761030E0,3.134890503E0
3.815712395E2,2.496358210E0,1.177454254E0,8.461596403E-1,2.886899543E0
3.815812555E2,2.836396020E0,9.979407871E-1,5.876521897E-1,3.063717235E0
3.815912715E2,3.352413971E0,9.035756435E-1,4.278340450E-1,3.498309641E0
3.816012875E2,3.675929303E0,6.646679136E-1,2.214480901E-1,3.742095527E0
3.816113025E2,4.004393134E0,2.893680315E-1,1.325005379E-1,4.017020615E0
3.816213185E2,4.329507680E0,-6.504574254E-2,3.052214411E-1,4.340740470E0
3.816313345E2,4.658797722E0,-3.533570360E-1,5.146476558E-1,4.700438237E0
3.816413505E2,4.773030682E0,-5.230809487E-1,6.115377733E-1,4.840393994E0
3.816513655E2,4.343457382E0,-5.856650135E-1,6.794499671E-1,4.435118690E0
3.816613815E2,3.747427887E0,-6.494690998E-1,5.713171157E-1,3.845962705E0
3.816713975E2,3.321611423E0,-6.709291121E-1,2.657629681E-1,3.399099627E0
3.816814135E2,3.037562458E0,-7.942992959E-1,-1.678226906E-1,3.144178989E0
3.816914295E2,3.002415429E0,-8.980475396E-1,-3.088358974E-1,3.149026422E0
3.817014445E2,3.157015811E0,-8.692481022E-1,-4.020910934E-1,3.299093564E0
3.817114605E2,3.251438988E0,-6.287638168E-1,-6.372731236E-1,3.372434798E0
3.817214765E2,3.317134795E0,-2.040979394E-1,-1.009296080E0,3.473286311E0
3.817314925E2,3.019643666E0,5.556243584E-2,-1.253681920E0,3.270023457E0
3.817415085E2,2.455558094E0,2.216160513E-2,-1.200378994E0,2.733343451E0
3.817515235E2,1.901624458E0,-1.533003996E-1,-1.077180207E0,2.190888813E0
3.817615395E2,1.525197086E0,-2.743805214E-1,-1.275072789E0,2.006818736E0
3.817715555E2,1.206047870E0,-2.588505359E-1,-1.880142080E0,2.248663893E0
3.817815715E2,7.908838642E-1,-1.239215031E-1,-1.861535947E0,2.026368651E0
3.817915875E2,-1.360524291E-1,-8.553906396E-2,-6.172557655E-1,6.378337361E-1
3.818016025E2,-9.076416510E-1,-1.286825985E-3,-1.404290992E0,1.672079009E0
3.818116185E2,-1.508486913E0,-2.545445001E-1,-2.521023520E0,2.948878645E0
3.818216345E2,-2.142898117E0,-7.657028300E-1,-1.987253423E0,3.021173502E0
3.818316505E2,-2.570815485E0,-4.854278766E-1,-2.492633826E0,3.613579372E0
3.818416665E2,-3.347987629E0,-2.302981433E-1,-2.992498552E0,4.496343623E0
3.818516815E2,-3.429364498E0,-8.557692468E-2,-3.270838881E0,4.739857725E0
3.818616975E2,-2.953880616E0,-2.902543232E-1,-3.710914364E0,4.751898955E0
3.818717135E2,-2.489256182E0,-8.365614358E-1,-4.040171662E0,4.818632424E0
3.818817295E2,-2.060385718E0,-1.266223174E0,-5.034763749E0,5.585459376E0
3.818917455E2,-1.552798283E0,-1.603939201E0,-5.299330376E0,5.750365719E0
3.819017605E2,-1.767305728E0,-1.784593606E0,-2.644582204E0,3.647185066E0
3.819117765E2,-2.881845843E0,-1.431658008E0,-1.898803761E0,3.736326516E0
3.819217917E2,-4.112978852E0,-3.134591447E-1,-1.993535087E-1,4.129720753E0
3.819318077E2,-5.466566007E0,1.647882927E0,2.650053151E0,6.294572563E0
3.819418227E2,-6.198333936E0,2.390890081E0,1.617681035E0,6.837586628E0
3.819518387E2,-5.699086969E0,1.942081489E0,6.355943879E-1,6.054358184E0
3.819618547E2,-4.933549615E0,1.456774284E0,2.242907432E0,5.611838992E0
3.819718707E2,-4.689963967E0,1.044777715E0,3.614394083E0,6.012584059E0
3.819818867E2,-3.819608840E0,1.044533594E0,2.612178396E0,4.743831584E0
3.819919017E2,-1.911815570E0,1.593554838E0,1.416015537E0,2.863486650E0
3.820019177E2,-5.019565666E-1,1.683089597E0,1.096924500E0,2.070747291E0
3.820119337E2,1.577608019E-1,1.455292892E0,2.083223481E0,2.546092289E0
3.820219497E2,-1.671865135E-1,1.171360286E0,3.027292701E0,3.250313423E0
3.820319657E2,-9.160645652E-1,9.972787361E-1,3.000537011E0,3.291954058E0
3.820419807E2,-1.539664852E0,7.189971717E-1,2.552985278E0,3.066799410E0
3.820519967E2,-1.885816510E0,5.226111250E-1,1.955119757E0,2.766210325E0
3.820620127E2,-1.834011934E0,4.036922072E-1,1.758335222E0,2.572607612E0
3.820720287E2,-1.791145996E0,3.394634669E-1,1.559933933E0,2.399340180E0
3.820820447E2,-1.199705980E0,5.262849306E-1,1.250450749E0,1.811048685E0
3.820920597E2,-5.732773948E-1,5.897254662E-1,1.012952636E0,1.304797356E0
3.821020757E2,-1.459581971E-2,5.691890216E-1,1.171772661E0,1.302781774E0
3.821120917E2,6.809924626E-1,7.456198369E-1,1.559567312E0,1.857942377E0
3.821221077E2,1.389112498E0,9.590268360E-1,1.936478833E0,2.568913442E0
3.821321237E2,2.305469424E0,1.176585651E0,1.676119277E0,3.083653497E0
3.821421387E2,3.144403952E0,1.333820788E0,1.684297193E0,3.808308173E0
3.821521547E2,3.704303502E0,1.351549546E0,2.067282802E0,4.452213920E0
3.821621707E2,4.047117569E0,1.262202921E0,2.227042767E0,4.788740578E0
3.821721867E2,4.205764225E0,1.088365346E0,2.049409325E0,4.803443600E0
3.821822027E2,4.194822915E0,1.019006697E0,1.861086589E0,4.700910255E0
3.821922177E2,4.066934953E0,9.940738772E-1,1.540537549E0,4.461098376E0
3.822022337E2,3.707773240E0,8.739660743E-1,1.083372116E0,3.960441167E0
3.822122497E2,3.591658062E0,6.712252736E-1,6.094506097E-1,3.704319242E0
3.822222657E2,3.448819354E0,5.122457658E-1,3.284360567E-1,3.502088078E0
3.822322817E2,3.321558799E0,4.133143853E-1,2.337105784E-1,3.355324465E0
3.822422967E2,3.255452517E0,2.489026679E-1,1.406047788E-1,3.267980008E0
3.822523127E2,3.314683058E0,-6.121303886E-3,-7.109483331E-2,3.315451058E0
3.822623287E2,3.137174454E0,-3.071131615E-1,5.617127717E-3,3.152176011E0
3.822723447E2,3.137006639E0,-7.178411771E-1,-2.713254243E-2,3.218204901E0
3.822823607E2,3.040722878E0,-1.035925323E0,-2.836688966E-2,3.212466588E0
3.822923757E2,2.740190027E0,-1.132367836E0,-1.413117072E-1,2.968310512E0
3.823023917E2,2.530812929E0,-1.065719957E0,-5.942075032E-1,2.809600623E0
3.823124077E2,2.179191200E0,-9.901521496E-1,-1.011513198E0,2.598544692E0
3.823224237E2,1.804408650E0,-9.750808051E-1,-1.360233099E0,2.461078471E0
3.823324397E2,1.295027289E0,-1.081484635E0,-1.621903017E0,2.340357684E0
3.823424547E2,7.325011700E-1,-1.427613343E0,-2.287383839E0,2.794058455E0
3.823524707E2,2.109681255E-1,-1.793579753E0,-3.293483977E0,3.756124677E0
3.823624867E2,-3.653732103E-1,-2.051271809E0,-3.547900716E0,4.114463891E0
3.823725027E2,-1.017371669E0,-2.076749151E0,-3.022700005E0,3.805870133E0
3.823825177E2,-1.659440972E0,-1.840674397E0,-3.021972319E0,3.908214845E0
3.823925337E2,-2.245795079E0,-1.621356448E0,-3.363140980E0,4.356961042E0
3.824025497E2,-2.633827420E0,-1.586075080E0,-3.761347184E0,4.858025697E0
3.824125657E2,-2.955986198E0,-1.737791761E0,-4.064139691E0,5.317424756E0
3.824225817E2,-3.115981806E0,-1.955518537E0,-4.198782064E0,5.582397889E0
3.824325977E2,-3.062252326E0,-2.148013408E0,-3.908217839E0,5.409761324E0
3.824426127E2,-2.954789273E0,-2.260889667E0,-3.479782700E0,5.094240804E0
3.824526287E2,-2.609846234E0,-2.084637484E0,-2.790371709E0,4.352376946E0
3.824626447E2,-2.754820930E0,-1.514947063E0,-1.742776366E0,3.594631055E0
3.824726607E2,-3.997986340E0,-7.761472727E-1,-5.266350326E-1,4.106536719E0
3.824826767E2,-5.576046934E0,-3.746351999E-1,-3.277944709E-1,5.598222946E0
3.824926917E2,-6.464471126E0,-6.838757247E-1,-5.328041375E-1,6.522342615E0
3.825027077E2,-6.193318194E0,-1.361486304E0,9.656521699E-1,6.414305833E0
3.825127237E2,-4.320761999E0,-1.473001770E0,2.193520679E0,5.064607728E0
3.825227397E2,-3.252105571E0,-1.077515399E0,2.867176056E0,4.467429755E0
3.825327557E2,-2.731816814E0,-2.754276846E-1,3.276415662E0,4.274761176E0
3.825427707E2,-2.391488982E0,1.162416678E0,3.517668857E0,4.409583458E0
3.825527867E2,-2.596783555E0,2.904396799E0,3.383617637E0,5.160200956E0
3.825628027E2,-3.283201064E0,4.359614993E0,2.527237064E0,6.014364413E0
3.825728187E2,-4.218093663E0,5.116366321E0,1.215659815E0,6.741464772E0
3.825828347E2,-3.961820142E0,6.559349216E0,5.171602044E-1,7.680399446E0
3.825928497E2,-2.979719462E0,7.648420613E0,6.601795909E-1,8.234859018E0
3.826028657E2,-1.788130587E0,7.186889942E0,1.265335421E0,7.513312968E0
3.826128817E2,-1.312546717E0,4.891988483E0,1.824702582E0,5.383666940E0
3.826228977E2,-9.172866333E-1,3.480750999E0,1.699556087E0,3.980644819E0
3.826329137E2,-5.623928028E-1,2.522982045E0,1.213835192E0,2.855717062E0
3.826429287E2,5.928258061E-2,2.233058528E0,1.013818609E0,2.453139414E0
3.826529447E2,6.853930771E-1,2.312447783E0,1.095171797E0,2.648882724E0
3.826629607E2,1.265649124E0,2.266789215E0,8.986843014E-1,2.747332256E0
3.826729767E2,1.769973228E0,1.927719412E0,5.260511881E-1,2.669388921E0
3.826829927E2,2.227365240E0,1.494142378E0,3.585457090E-1,2.705951290E0
3.826930077E2,2.822291951E0,1.090664910E0,4.299156538E-1,3.056093793E0
3.827030237E2,3.341131768E0,6.285170643E-1,6.352786383E-1,3.458579787E0
3.827130397E2,3.673139597E0,2.189294019E-1,8.034308195E-1,3.766349116E0
3.827230557E2,4.021735976E0,-2.283133060E-2,7.675382710E-1,4.094385977E0
3.827330717E2,4.482803548E0,-5.046834156E-2,7.269097701E-1,4.541637647E0
3.827430867E2,4.834679630E0,-1.190971117E-1,6.349131873E-1,4.877645539E0
3.827531027E2,4.795175257E0,-3.107651863E-1,3.387391430E-1,4.817159428E0
3.827631187E2,5.181396130E0,-2.714134249E-1,2.687058717E-1,5.195453199E0
3.827731347E2,5.468520146E0,-1.892628224E-1,2.860156766E-1,5.479264364E0
3.827831507E2,5.428667863E0,-1.890112460E-1,3.344461173E-1,5.442243492E0
3.827931657E2,5.050593331E0,-2.123911916E-1,3.646794382E-1,5.068194363E0
3.828031817E2,4.518418939E0,-2.260533571E-1,4.514231747E-1,4.546536342E0
3.828131977E2,4.080091188E0,-2.259182864E-1,4.119877982E-1,4.107056990E0
3.828232137E2,3.722191304E0,-2.945954423E-1,-3.664362341E-2,3.734010891E0
3.828332297E2,3.404018573E0,-3.657358839E-1,-5.063399318E-1,3.460850373E0
3.828432447E2,3.201378636E0,-3.016182406E-1,-9.080278596E-1,3.341304136E0
3.828532607E2,3.060931440E0,-1.183919375E-1,-1.062766236E0,3.242343289E0
3.828632767E2,2.790569637E0,1.367172575E-1,-1.065025892E0,2.990025193E0
3.828732927E2,2.129313281E0,3.620229019E-1,-1.104336431E0,2.425818333E0
3.828833087E2,1.394898902E0,5.467890693E-1,-1.211059226E0,1.926495700E0
3.828933237E2,5.565081650E-1,5.710788417E-1,-1.268244703E0,1.498091121E0
3.829033397E2,-3.303524816E-1,5.169825952E-1,-1.369655010E0,1.500785999E0
3.829133557E2,-1.132661805E0,4.239231348E-1,-1.866741723E0,2.224265778E0
3.829233718E2,-2.081633915E0,1.694966023E-1,-2.453079167E0,3.221727216E0
3.829333878E2,-3.083739674E0,-2.939490326E-1,-3.056336990E0,4.351672346E0
3.829434028E2,-3.897672678E0,-8.399775253E-1,-4.076720560E0,5.702373635E0
3.829534188E2,-4.454442798E0,-1.439154723E0,-4.792469165E0,6.699327403E0
3.829634348E2,-4.447005140E0,-1.942586981E0,-4.989204583E0,6.960004401E0
3.829734508E2,-4.082468666E0,-2.272839621E0,-5.409954434E0,7.148423416E0
3.829834668E2,-4.003028394E0,-2.539780803E0,-6.299742197E0,7.884254854E0
3.829934818E2,-3.226765493E0,-2.484101862E0,-7.083816394E0,8.170877083E0
3.830034978E2,-1.413090175E0,-1.912287002E0,-6.598007498E0,7.013370685E0
3.830135138E2,-1.661032584E0,-1.172181089E0,-4.213771986E0,4.678558763E0
3.830235298E2,-3.561841940E0,3.166105016E-1,-4.858773082E-2,3.576216014E0
3.830335458E2,-5.575428298E0,1.860385800E0,1.323383946E0,6.024763987E0
3.830435608E2,-7.372684050E0,1.784864624E0,-3.052761126E-1,7.591798557E0
3.830535768E2,-7.663636823E0,1.180159615E0,-1.175339463E0,7.842546074E0
3.830635928E2,-6.226302338E0,1.114336631E0,6.608336020E-1,6.359660995E0
3.830736088E2,-5.005689054E0,1.127195682E0,2.766714751E0,5.829425660E0
3.830836248E2,-3.451921887E0,6.926804620E-1,2.995415143E0,4.622562364E0
3.830936398E2,-1.502032172E0,2.362753133E-1,2.643838730E0,3.049886867E0
3.831036558E2,2.616172922E-1,-3.653179541E-2,2.475374600E0,2.489429169E0
3.831136718E2,1.255245173E0,2.746467890E-1,2.710332682E0,2.999495716E0
3.831236878E2,8.109035611E-1,1.027583101E0,3.298159119E0,3.548428552E0
3.831337038E2,2.581446308E-1,1.935417271E0,3.178296168E0,3.730153508E0
3.831437188E2,-6.735056877E-2,2.522456673E0,2.306020231E0,3.418340690E0
3.831537348E2,-3.126061821E-1,2.549000693E0,1.783989296E0,3.126938593E0
3.831637508E2,-1.836394089E-1,2.042128226E0,1.834437903E0,2.751213104E0
3.831737668E2,-2.364087760E-1,1.322493415E0,1.912038349E0,2.336828747E0
3.831837828E2,-4.344662493E-1,5.959069964E-1,1.963497940E0,2.097424666E0
3.831937988E2,-3.784657109E-1,1.823351875E-2,1.961885570E0,1.998140071E0
3.832038138E2,-1.425744134E-1,-4.044951761E-1,1.841639042E0,1.890919927E0
3.832138298E2,3.237556529E-1,-5.812455417E-1,1.560056140E0,1.696006858E0
3.832238458E2,9.003987050E-1,-5.774145922E-1,1.173290598E0,1.587682672E0
3.832338618E2,1.506670768E0,-3.591893412E-1,9.572099599E-1,1.820803310E0
3.832438778E2,2.074416697E0,3.055038616E-2,1.228427211E0,2.411051922E0
3.832538928E2,2.654287412E0,4.135035427E-1,1.413797980E0,3.035630342E0
3.832639088E2,3.456827701E0,1.106149068E0,1.432731557E0,3.902043468E0
3.832739248E2,3.496381776E0,1.126221536E0,1.209268809E0,3.867220128E0
3.832839408E2,3.315735556E0,6.551710121E-1,1.135496828E0,3.565487958E0
3.832939568E2,3.345567466E0,2.907267782E-1,1.403481445E0,3.639657113E0
3.833039718E2,3.308525355E0,8.371166289E-2,1.259576790E0,3.541169490E0
3.833139878E2,3.318797159E0,9.340035304E-2,9.101159003E-1,3.442593377E0
3.833240038E2,3.229118997E0,1.339991793E-1,7.197641802E-1,3.311076222E0
3.833340198E2,3.286170280E0,3.149496000E-1,4.901694569E-1,3.337420330E0
3.833440358E2,3.243769780E0,4.882315435E-1,4.456698069E-1,3.310443174E0
3.833540508E2,3.198110043E0,5.500765201E-1,4.250691891E-1,3.272793278E0
3.833640668E2,3.181332042E0,4.281335686E-1,2.073957691E-1,3.216704046E0
3.833740828E2,3.155675045E0,1.367488325E-2,5.640575051E-2,3.156208738E0
3.833840988E2,3.042280576E0,-5.920735618E-1,2.537223816E-2,3.099462205E0
3.833941148E2,3.053733518E0,-9.171465924E-1,1.398653984E-2,3.188517193E0
3.834041298E2,2.929121751E0,-1.048366444E0,-2.322815189E-1,3.119740556E0
3.834141458E2,2.928628830E0,-1.150812732E0,-6.084682775E-1,3.204913480E0
3.834241618E2,2.593737155E0,-1.187239424E0,-7.233613873E-1,2.942832237E0
3.834341778E2,2.053907588E0,-1.161129559E0,-6.304830444E-1,2.442184904E0
3.834441938E2,1.368195838E0,-1.186344361E0,-4.633529565E-1,1.869242830E0
3.834542088E2,7.443394428E-1,-1.329972735E0,-5.971430978E-1,1.636902123E0
3.834642248E2,4.207001495E-1,-1.447670754E0,-1.407632676E0,2.062563691E0
3.834742408E2,3.610304832E-2,-1.618406235E0,-2.372753042E0,2.872368216E0
3.834842568E2,-5.695690906E-1,-1.774250028E0,-2.418222745E0,3.052895896E0
3.834942728E2,-1.431108370E0,-1.896040659E0,-2.327926240E0,3.326000891E0
3.835042888E2,-2.174212296E0,-1.947499081E0,-2.436566337E0,3.802210843E0
3.835143038E2,-2.774196848E0,-1.925104829E0,-2.680674727E0,4.311405078E0
3.835243198E2,-3.409683355E0,-2.257846045E0,-3.391513425E0,5.312830945E0
3.835343358E2,-3.556099389E0,-2.689924437E0,-3.816342001E0,5.869071699E0
3.835443518E2,-3.331799027E0,-2.955166419E0,-3.766640668E0,5.832793091E0
3.835543678E2,-2.980887151E0,-2.803552210E0,-3.385351044E0,5.310950470E0
3.835643828E2,-2.633570727E0,-2.347344551E0,-2.900813041E0,4.567322795E0
3.835743988E2,-2.196317110E0,-1.910700945E0,-2.781428392E0,4.026280026E0
3.835844148E2,-1.691894773E0,-1.542457921E0,-2.328558763E0,3.265558187E0
3.835944308E2,-2.141891227E0,-1.300053848E0,-1.151534278E0,2.757511420E0
3.836044468E2,-3.837490211E0,-1.196020626E0,8.860069531E-1,4.116042368E0
3.836144618E2,-5.239190594E0,-1.272791205E0,1.428830295E0,5.577694106E0
3.836244778E2,-5.368759046E0,-1.211751244E0,3.832347000E-1,5.517135453E0
3.836344938E2,-4.976851171E0,-1.219020064E0,4.587424269E-1,5.144463248E0
3.836445098E2,-4.022320697E0,-1.041078913E0,1.737801847E0,4.503650115E0
3.836545258E2,-2.655701269E0,-3.556846663E-1,2.406213441E0,3.601266990E0
3.836645418E2,-1.675509120E0,5.425729345E-1,2.464331841E0,3.028968079E0
3.836745568E2,-1.498853041E0,1.614071841E0,2.444763549E0,3.290692504E0
3.836845728E2,-1.622570184E0,3.073001847E0,2.900519803E0,4.526487544E0
3.836945888E2,-2.553419434E0,4.085386426E0,2.911880358E0,5.629332134E0
3.837046048E2,-3.196477500E0,5.112472075E0,2.452382763E0,6.509148973E0
3.837146208E2,-3.325492221E0,6.264741349E0,2.128297620E0,7.405101852E0
3.837246358E2,-3.041218137E0,7.221149948E0,1.648158184E0,8.006899508E0
3.837346518E2,-2.450341793E0,7.061204626E0,7.400636664E-1,7.510824183E0
3.837446678E2,-1.932836895E0,5.437021780E0,2.594362807E-1,5.776190049E0
3.837546838E2,-1.406277584E0,3.650073500E0,7.190897039E-1,3.977152650E0
3.837646998E2,-4.501777178E-1,2.434721979E0,1.163904940E0,2.735910416E0
3.837747148E2,4.878869963E-1,1.427830275E0,1.150996627E0,1.897768755E0
3.837847308E2,1.263183353E0,7.418450207E-1,1.235414926E0,1.916302757E0
3.837947468E2,1.992186719E0,5.223564787E-1,1.516697281E0,2.557740185E0
3.838047628E2,2.358843393E0,5.820340388E-1,1.611336221E0,2.915357644E0
3.838147788E2,2.666579429E0,7.391009223E-1,1.389095541E0,3.096207752E0
3.838247938E2,3.024937735E0,7.724804838E-1,8.926736560E-1,3.247128062E0
3.838348098E2,3.386365244E0,6.368459845E-1,3.934772676E-1,3.468121499E0
3.838448258E2,3.822214944E0,3.901946408E-1,-2.054653108E-2,3.842134966E0
3.838548418E2,4.401590400E0,2.767066169E-1,-2.078726095E-1,4.415175605E0
3.838648578E2,4.984142064E0,2.613534366E-1,1.189162865E-1,4.992406115E0
3.838748738E2,5.408136535E0,3.197248748E-1,4.324320030E-1,5.434810228E0
3.838848888E2,5.621479214E0,3.658361636E-1,7.976850531E-1,5.689566425E0
3.838949048E2,5.193146110E0,2.412885699E-1,9.544608915E-1,5.285639250E0
3.839049208E2,4.509585550E0,-4.708784692E-2,9.101533225E-1,4.600756260E0
3.839149368E2,4.098146805E0,-4.054957809E-1,6.029885593E-1,4.162070310E0
3.839249530E2,3.920466878E0,-6.500330637E-1,2.495541939E-1,3.981818783E0
3.839349680E2,3.581509634E0,-7.759266134E-1,-1.837192234E-1,3.669199657E0
3.839449840E2,3.363325460E0,-5.847901239E-1,-5.492497239E-1,3.457688953E0
3.839550000E2,3.224031335E0,-2.061581328E-1,-6.761600313E-1,3.300616853E0
3.839650160E2,2.980393646E0,9.261945739E-2,-9.160139868E-1,3.119359914E0
3.839750320E2,2.689150851E0,2.908447458E-1,-1.217795803E0,2.966336054E0
3.839850480E2,2.089281489E0,3.141473620E-1,-1.448875427E0,2.561840297E0
3.839950630E2,1.354480609E0,2.531280121E-1,-1.504361118E0,2.040047520E0
3.840050790E2,7.354300404E-1,1.596472599E-1,-1.501106850E0,1.679186222E0
3.840150950E2,1.504599684E-1,8.929531530E-2,-1.657442686E0,1.666651767E0
3.840251110E2,-3.887954021E-1,1.321668081E-1,-2.018674313E0,2.060018425E0
3.840351270E2,-8.897123337E-1,7.482944995E-2,-2.300488765E0,2.467678270E0
3.840451420E2,-1.735578736E0,-1.218129972E-1,-2.169277246E0,2.780797678E0
3.840551580E2,-2.711676664E0,-5.095466910E-1,-2.811086055E0,3.938912663E0
3.840651740E2,-3.577573873E0,-1.045630312E0,-3.568917948E0,5.160383018E0
3.840751900E2,-4.163526278E0,-1.542987240E0,-4.063027843E0,6.018634059E0
3.840852060E2,-4.172989996E0,-1.944481917E0,-4.557474246E0,6.478072780E0
3.840952220E2,-3.834262547E0,-2.424300779E0,-4.725327050E0,6.550383140E0
3.841052370E2,-3.114745120E0,-2.603723907E0,-4.758334875E0,6.254819432E0
3.841152530E2,-2.405640998E0,-2.295566579E0,-5.137944885E0,6.120066354E0
3.841252690E2,-2.163114281E0,-1.787977097E0,-4.929198117E0,5.672117732E0
3.841352850E2,-2.528543040E0,-1.444990098E0,-3.244522025E0,4.359868055E0
3.841453010E2,-3.307855849E0,-1.128079781E0,-2.839438619E0,4.502986340E0
3.841553160E2,-3.862864788E0,-7.094488147E-1,-2.442705329E0,4.625132572E0
3.841653320E2,-3.907642765E0,2.700315817E-1,8.399662694E-1,4.006012028E0
3.841753480E2,-3.734386842E0,1.251237053E0,3.137907988E0,5.035643532E0
3.841853640E2,-3.509358501E0,1.394477903E0,3.390810882E0,5.075210749E0
3.841953800E2,-3.663455438E0,1.040345672E0,2.956524142E0,4.821230120E0
3.842053960E2,-2.960620701E0,7.716972493E-1,2.396439528E0,3.886349700E0
3.842154110E2,-1.668506495E0,7.128535022E-1,2.852222386E0,3.380421065E0
3.842254270E2,-5.410966587E-1,7.277046990E-1,3.100528784E0,3.230420788E0
3.842354430E2,3.001896197E-1,9.456098150E-1,3.174091143E0,3.325529478E0
3.842454590E2,5.676570511E-1,1.289853819E0,3.292517725E0,3.581428538E0
3.842554750E2,1.058989227E-1,1.663426580E0,3.345257856E0,3.737506213E0
3.842654900E2,-7.559058201E-1,2.023630998E0,2.684103534E0,3.445415477E0
3.842755060E2,-1.530011684E0,1.931283582E0,1.824901972E0,3.066114680E0
3.842855220E2,-1.919644992E0,1.238532807E0,1.185536714E0,2.573809960E0
3.842955380E2,-1.575136401E0,4.429619613E-1,1.412524164E0,2.161595359E0
3.843055540E2,-1.892028592E0,-4.714436026E-1,1.610847394E0,2.529201572E0
3.843155700E2,-1.942980645E0,-1.049141346E0,1.446118172E0,2.639531989E0
3.843255850E2,-1.519259824E0,-1.257315672E0,9.818480802E-1,2.202956823E0
3.843356010E2,-8.931885034E-1,-1.100940368E0,6.454998636E-1,1.557730872E0
3.843456170E2,5.460831642E-2,-6.301184705E-1,1.027358129E0,1.206439423E0
3.843556330E2,1.271587556E0,-6.951111495E-2,1.504338606E0,1.970989942E0
3.843656490E2,2.323894000E0,3.770749506E-1,1.686273844E0,2.895891628E0
3.843756640E2,3.170128192E0,7.878915516E-1,1.479544658E0,3.586019834E0
3.843856800E2,4.079802336E0,1.442963161E0,1.101957199E0,4.465561493E0
3.843956960E2,4.068996681E0,1.251770173E0,1.148261007E0,4.409327148E0
3.844057120E2,3.766124943E0,1.032232076E0,2.014499109E0,4.394019436E0
3.844157280E2,3.769336819E0,9.614065066E-1,1.671455246E0,4.233906608E0
3.844257440E2,3.862868296E0,8.452841659E-1,1.355033463E0,4.179996708E0
3.844357590E2,3.902782559E0,7.672877178E-1,9.441493267E-1,4.088014200E0
3.844457750E2,4.059974427E0,6.462474301E-1,2.863334727E-1,4.121045371E0
3.844557910E2,3.909983990E0,4.407501058E-1,1.680811375E-2,3.934783091E0
3.844658070E2,3.747320298E0,1.594763750E-1,-8.015129328E-2,3.751568520E0
3.844758230E2,3.682555368E0,-1.823259781E-1,-7.645556062E-2,3.687858763E0
3.844858380E2,3.698586679E0,-4.624730967E-1,3.834633261E-2,3.727585711E0
3.844958540E2,3.596718242E0,-7.243276396E-1,2.019569814E-1,3.674482177E0
3.845058700E2,3.542729146E0,-7.522995499E-1,2.032636879E-1,3.627423402E0
3.845158860E2,3.441037295E0,-7.050252499E-1,1.141262475E-1,3.514373780E0
3.845259020E2,3.107582281E0,-7.018073809E-1,1.095344290E-2,3.185862710E0
3.845359180E2,2.576772044E0,-7.825094819E-1,-2.992382777E-1,2.709542176E0
3.845459330E2,1.886602961E0,-8.672907467E-1,-5.685461202E-1,2.152837351E0
3.845559490E2,1.068259403E0,-9.983028759E-1,-6.564554992E-1,1.602722872E0
3.845659650E2,3.213167793E-1,-1.172707339E0,-9.028358245E-1,1.514463437E0
3.845759810E2,-2.900189728E-1,-1.450778549E0,-1.454078426E0,2.074418828E0
3.845859970E2,-7.527436459E-1,-1.743290336E0,-2.354666142E0,3.024919310E0
3.845960130E2,-1.402836497E0,-1.931268526E0,-2.899352406E0,3.755528289E0
3.846060280E2,-2.302358120E0,-2.246637809E0,-3.159921877E0,4.509250562E0
3.846160440E2,-2.979998374E0,-2.343359089E0,-2.910803593E0,4.779592000E0
3.846260600E2,-3.276230013E0,-2.382366303E0,-3.150323381E0,5.131655649E0
3.846360760E2,-3.256934202E0,-2.398799756E0,-3.805460333E0,5.553682473E0
3.846460920E2,-2.981355513E0,-2.474818822E0,-4.056305884E0,5.609529955E0
3.846561080E2,-2.845569717E0,-2.614528392E0,-3.685237486E0,5.339850284E0
3.846661230E2,-3.031639228E0,-2.775417455E0,-3.096596532E0,5.146133358E0
3.846761390E2,-2.952852675E0,-2.719800201E0,-2.897894111E0,4.951206149E0
3.846861550E2,-3.084066533E0,-2.412140910E0,-2.239111566E0,4.510378117E0
3.846961710E2,-3.833356229E0,-1.921284843E0,-9.358410180E-1,4.388821464E0
3.847061870E2,-4.862389585E0,-1.490432612E0,7.457329805E-1,5.140071938E0
3.847162020E2,-5.397826724E0,-1.555851553E0,9.671063724E-1,5.700219481E0
3.847262180E2,-4.904783068E0,-1.684060819E0,5.803037015E-1,5.218209480E0
3.847362340E2,-4.016284617E0,-1.398350952E0,1.171590520E0,4.411184858E0
3.847462500E2,-2.786128092E0,-1.006832940E0,1.815494971E0,3.474513535E0
3.847562660E2,-1.555610794E0,-3.070867029E-1,2.310344832E0,2.802127839E0
3.847662820E2,-1.127353703E0,8.803013863E-1,3.195700113E0,3.501193527E0
3.847762970E2,-1.345938411E0,2.303742448E0,4.042837408E0,4.843894485E0
3.847863130E2,-1.979674262E0,3.615164453E0,3.991585101E0,5.737706495E0
3.847963290E2,-3.267954449E0,4.310520601E0,2.924099577E0,6.149022074E0
