"Time (s)","x","y","z","total_acceleration"
1.742110750E0,2.346076874E0,3.483173500E0,-1.271551303E0,4.387871585E0
1.752125750E0,2.443312709E0,3.489974982E0,-1.787221929E0,4.619942055E0
1.762140750E0,1.979856987E0,2.978046573E0,-1.135208341E0,3.751971890E0
1.772155750E0,1.692352902E0,3.264112244E0,8.389222491E-1,3.771243512E0
1.782171750E0,1.829212685E0,4.398333501E0,2.413267522E0,5.339964117E0
1.792186750E0,1.131362846E0,5.454720132E0,2.922803834E0,6.291004361E0
1.802201750E0,-1.604982636E0,6.311420256E0,2.244948403E0,6.888380669E0
1.812216750E0,-3.114876390E0,6.747044839E0,3.002901918E-1,7.437421810E0
1.822231750E0,-1.992753021E0,5.118524528E0,8.512534422E-1,5.558326220E0
1.832246750E0,-7.977423558E-1,1.574497300E0,3.031873702E0,3.508232142E0
1.842261750E0,-6.201320109E-1,-1.553497610E0,2.582768948E0,3.077111304E0
1.852276750E0,-9.060611486E-1,-3.451500887E0,8.912910819E-1,3.678070822E0
1.862292750E0,-1.430362996E0,-4.406724840E0,1.454549711E-2,4.633073892E0
1.872307750E0,-2.095807712E0,-4.316511658E0,-1.133014612E-1,4.799741669E0
1.882322750E0,-2.701377379E0,-3.318371481E0,6.031204506E-1,4.321201605E0
1.892337750E0,-3.179187868E0,-1.717489205E0,1.343030591E0,3.854962495E0
1.902352750E0,-2.824302516E0,-1.554657698E-1,1.874448938E0,3.393289426E0
1.912367750E0,-1.602734236E0,7.716851163E-1,2.281192954E0,2.892766192E0
1.922382750E0,-1.414768910E-1,1.243294049E0,2.150205967E0,2.487806565E0
1.932397750E0,1.150228887E0,1.651075360E0,1.513811388E0,2.518074911E0
1.942413750E0,2.229474331E0,1.994522681E0,9.605735707E-1,3.141874934E0
1.952428750E0,2.983145930E0,1.963755217E0,6.953438687E-1,3.638543292E0
1.962443750E0,3.110611138E0,1.440313057E0,5.269113135E-1,3.468146319E0
1.972458750E0,2.797319078E0,6.486503434E-1,5.975410008E-1,2.933052427E0
1.982473750E0,2.285365965E0,-1.050908375E-1,7.365246391E-1,2.403416365E0
1.992488750E0,1.635298988E0,-8.176214272E-1,7.830485952E-1,1.988937576E0
