"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.623055618E2,2.801389909E0,2.578120412E0,8.447388253E0,9.265681766E0
2.623155728E2,4.261306341E0,8.591992235E-1,1.157914292E1,1.236824587E1
2.623255848E2,4.349843711E0,-1.786470562E-1,9.037500951E0,1.003142455E1
2.623355958E2,4.487973071E0,-1.354449034E-1,4.533245723E0,6.380483085E0
2.623456068E2,4.147694064E0,1.194586158E-2,6.102221498E-1,4.192359697E0
2.623556188E2,2.384064334E0,-7.209733844E-2,-2.534522402E0,3.480339722E0
2.623656298E2,3.410271585E-1,-2.262697041E-1,-3.583662579E0,3.606956471E0
2.623756408E2,-4.509097892E-1,-7.099455357E-2,-3.610481418E0,3.639221886E0
2.623856528E2,-1.340668608E-1,4.679000437E-1,-2.893569510E0,2.934220319E0
2.623956631E2,8.235122046E-1,1.243147284E0,-2.009031962E0,2.501958622E0
2.624056751E2,1.209836427E0,1.676938180E0,-1.803699968E0,2.743931379E0
2.624156861E2,1.001183361E0,2.050272374E0,-2.768317473E0,3.587417812E0
2.624256971E2,5.106405589E-1,2.357780954E0,-4.321088859E0,4.948908337E0
2.624357091E2,-1.325366445E-1,2.748644516E0,-6.286638587E0,6.862538696E0
2.624457201E2,-1.559533252E0,2.717956574E0,-7.401085145E0,8.037132152E0
2.624557311E2,-3.102884628E0,3.064847905E0,-7.328047575E0,8.527688254E0
2.624657431E2,-3.975742362E0,3.308041205E0,-6.775909034E0,8.524236458E0
2.624757541E2,-3.233860212E0,2.890421954E0,-6.588135059E0,7.887706542E0
2.624857661E2,-1.282555909E0,1.887839062E0,-6.480390170E0,6.870541663E0
2.624957771E2,-3.330997959E-2,2.586281955E-1,-6.015987346E0,6.021636144E0
2.625057881E2,3.334930211E-2,-1.333865665E0,-5.636995386E0,5.792756405E0
2.625158001E2,-7.364407316E-1,-2.934751450E0,-5.583444246E0,6.350587427E0
2.625258111E2,-1.141979489E0,-3.803356504E0,-5.577587675E0,6.846833000E0
2.625358221E2,-1.345123163E0,-4.027524719E0,-5.406980540E0,6.875009109E0
2.625458341E2,-1.247966267E0,-3.323500074E0,-5.626797842E0,6.653114045E0
2.625558451E2,-8.189629246E-1,-1.978540487E0,-6.096125776E0,6.461274812E0
2.625658561E2,-5.521147133E-1,-7.308569330E-1,-6.409338899E0,6.474458096E0
2.625758681E2,-7.163450208E-1,3.331275702E-1,-6.606195939E0,6.653266036E0
2.625858791E2,-6.715376611E-1,1.331149049E0,-6.931092968E0,7.089638238E0
2.625958911E2,-5.113607897E-1,1.874852981E0,-6.719676946E0,6.995042660E0
2.626059021E2,-5.727283412E-1,1.821875453E0,-5.251967930E0,5.588417938E0
2.626159131E2,-5.703874084E-1,1.667716536E0,-3.347390628E0,3.783073388E0
2.626259251E2,-6.539628312E-1,9.423092079E-1,-1.652485124E0,2.011546945E0
2.626359361E2,-2.868429114E-1,-1.581508112E-1,-1.832542967E-1,3.753300843E-1
2.626459471E2,1.061162345E0,-1.335394712E0,1.138639998E0,2.050815839E0
2.626559591E2,3.419421308E0,-3.650084610E0,1.100964049E0,5.121296865E0
2.626659701E2,4.970458410E0,-6.288908476E0,1.788625700E0,8.213099811E0
2.626759821E2,5.992775069E0,-9.596350926E0,4.603468444E0,1.221454976E1
2.626859931E2,6.990711179E0,-1.219942024E1,4.979049139E0,1.491599233E1
2.626960041E2,7.422882396E0,-1.422662418E1,3.519969444E0,1.642821364E1
2.627060161E2,6.833166139E0,-1.489791260E1,3.170348340E0,1.669404289E1
2.627160271E2,4.428186461E0,-1.324990294E1,3.856032901E0,1.449267928E1
2.627260381E2,8.496704547E-1,-9.998748121E0,4.023448333E0,1.081133851E1
2.627360501E2,-2.054002752E0,-8.013711963E0,4.641440555E0,9.485856690E0
2.627460611E2,-5.187075530E0,-6.759131618E0,5.794183161E0,1.030359992E1
2.627560721E2,-7.831248429E0,-4.771164250E0,9.980469725E0,1.355367980E1
2.627660841E2,-1.006230736E1,-1.994278852E0,1.383406083E1,1.722232320E1
2.627760951E2,-1.031205831E1,6.220162761E-1,1.231470160E1,1.607411977E1
2.627861071E2,-9.941123811E0,2.604612392E0,8.079097867E0,1.307217544E1
2.627961181E2,-9.846752089E0,4.431931018E0,5.608752750E0,1.216793518E1
2.628061291E2,-9.145889034E0,6.272007099E0,4.620333276E0,1.201386028E1
2.628161411E2,-7.645285921E0,7.849455489E0,3.852203852E0,1.161481049E1
2.628261521E2,-5.790729210E0,9.032803298E0,2.963199908E0,1.113124584E1
2.628361631E2,-4.353938809E0,1.007108403E1,9.704331458E-2,1.097237139E1
2.628461751E2,-3.444010604E0,9.974016738E0,-1.392544813E0,1.064337352E1
2.628561861E2,-1.107963459E0,7.850113885E0,-1.033729255E-1,7.928591111E0
2.628661981E2,1.099308045E0,5.307258616E0,1.184040997E0,5.547740556E0
2.628762091E2,2.910281437E0,3.858964110E0,1.342458149E0,5.016326936E0
2.628862201E2,4.111051902E0,3.021972027E0,1.444400260E0,5.302768597E0
2.628962321E2,4.965597035E0,2.342867630E0,1.609682921E0,5.721648517E0
2.629062431E2,5.679576564E0,1.807785417E0,1.372899046E0,6.116414788E0
2.629162541E2,6.406495982E0,1.417804200E0,1.319840534E0,6.692931985E0
2.629262661E2,6.895078213E0,1.109361820E0,1.563509213E0,7.156629672E0
2.629362771E2,7.258646972E0,7.409544897E-1,1.930557066E0,7.547451226E0
2.629462881E2,7.416439934E0,2.735725093E-1,2.422566349E0,7.806872032E0
2.629563001E2,7.286756877E0,-2.098624170E-2,3.145161459E0,7.936580297E0
2.629663111E2,6.350499537E0,3.405652285E-1,3.500924770E0,7.259566329E0
2.629763231E2,3.310129831E0,1.384256970E0,2.285720160E0,4.254132521E0
2.629863341E2,-5.893467128E-1,1.777655300E0,-2.648993343E-1,1.891443779E0
2.629963451E2,-3.389851354E0,1.015273688E0,-2.092219715E0,4.110870491E0
2.630063571E2,-5.487154638E0,2.950148338E-1,-3.534447734E0,6.533622315E0
2.630163681E2,-7.282498350E0,-1.228556142E0,-4.557268132E0,8.678296217E0
2.630263791E2,-8.452270678E0,-3.165413582E0,-5.181793156E0,1.040729086E1
2.630363911E2,-9.324586376E0,-4.927309467E0,-5.211376559E0,1.176370415E1
2.630464021E2,-9.417917293E0,-5.872201974E0,-5.396287737E0,1.234098227E1
2.630564131E2,-7.540371670E0,-5.517869477E0,-4.625299316E0,1.042580847E1
2.630664251E2,-4.016562944E0,-3.626391107E0,-3.404235212E0,6.393145370E0
2.630764361E2,-1.850087830E0,-2.440097471E0,-3.939058685E0,4.989296942E0
2.630864481E2,-7.979810683E-1,-1.959476225E0,-5.078779249E0,5.501846919E0
2.630964591E2,-1.035445559E0,-3.437658189E0,-6.322284383E0,7.270551640E0
2.631064701E2,-2.752506894E0,-6.775948210E0,-6.451672740E0,9.752632952E0
2.631164821E2,-4.101862711E0,-9.996287613E0,-5.159204192E0,1.197365573E1
2.631264931E2,-4.200887647E0,-1.095198578E1,-3.358583953E0,1.220137433E1
2.631365041E2,-3.284313789E0,-9.030842727E0,-3.199274808E-1,9.614842225E0
2.631465161E2,-1.127456321E0,-5.751052929E0,3.466479700E0,6.808982967E0
2.631565271E2,7.611769389E-1,-2.930049704E0,5.497732251E0,6.276116753E0
2.631665391E2,2.314703931E0,-1.820366871E-1,6.182794375E0,6.604387779E0
2.631765501E2,3.352028347E0,1.833493870E-1,6.423027231E0,7.247412631E0
2.631865611E2,3.420739563E0,-1.198734757E0,7.278286600E0,8.130921228E0
2.631965731E2,3.467038986E0,-2.387190694E0,7.700913992E0,8.776281391E0
2.632065841E2,3.544585344E0,-3.439528129E0,7.555658045E0,9.026760632E0
2.632165951E2,3.621027749E0,-3.990727022E0,7.129503613E0,8.936865552E0
2.632266071E2,3.688842294E0,-4.245426473E0,6.616526799E0,8.683871849E0
2.632366181E2,4.601851397E0,-3.534671098E0,5.169248539E0,7.771233268E0
2.632466291E2,5.378390579E0,-2.616288112E0,3.911207520E0,7.146299250E0
2.632566411E2,5.978877407E0,-1.695722360E0,2.859075908E0,6.840816064E0
2.632666521E2,6.266860964E0,-7.071254236E-1,2.201767884E0,6.679921746E0
2.632766641E2,6.146129994E0,3.337239861E-1,6.317027736E-1,6.187514364E0
2.632866751E2,5.677086235E0,1.270177208E0,-1.604831486E0,6.034744598E0
2.632966861E2,4.399733032E0,1.734421572E0,-3.517986945E0,5.894243047E0
2.633066981E2,2.674685132E0,2.276942028E0,-4.550905484E0,5.748838689E0
2.633167091E2,1.641203798E0,3.141467480E0,-4.899580801E0,6.047169574E0
2.633267201E2,1.178869719E0,4.214585919E0,-4.284824427E0,6.124719476E0
2.633367321E2,8.209875230E-1,5.192791768E0,-3.146363354E0,6.126884136E0
2.633467431E2,7.322476932E-1,5.741020861E0,-2.240491655E0,6.206070420E0
2.633567551E2,1.777957016E-1,5.682697808E0,-1.701713125E0,5.934685607E0
2.633667661E2,-8.909025344E-1,5.018925980E0,-1.081282614E0,5.210805831E0
2.633767771E2,-5.472248331E-1,3.595113181E0,2.205140266E0,4.252874016E0
2.633867891E2,1.530213120E0,1.369367035E0,8.150844373E0,8.405532836E0
2.633968007E2,2.279677648E0,-2.436628318E-1,7.904077839E0,8.229869272E0
2.634068117E2,1.669544376E0,-6.661247474E-1,3.604565206E0,4.027901553E0
2.634168237E2,1.066928284E0,-2.511934608E-1,3.181750703E-1,1.141345475E0
2.634268347E2,1.976161547E-1,4.865719575E-1,-1.018056232E0,1.145531713E0
2.634368457E2,-6.895060086E-1,1.516342063E0,-1.699371607E0,2.379616702E0
2.634468577E2,-1.157213971E0,3.092937344E0,-2.131451608E0,3.930456913E0
2.634568687E2,-4.514338459E-1,3.370481867E0,-2.181497927E0,4.040157638E0
2.634668807E2,1.443835419E-1,2.444993345E0,-1.484581157E0,2.864056611E0
2.634768917E2,-2.146993800E-1,1.185076831E0,-1.422300124E0,1.863716868E0
2.634869027E2,-6.441532499E-1,-2.418946338E-1,-1.483478226E0,1.635284095E0
2.634969147E2,-1.143557068E0,-9.449550730E-1,-2.119313958E0,2.586919889E0
2.635069257E2,-1.950866784E0,-1.090036772E0,-3.544897878E0,4.190508602E0
2.635169367E2,-2.181525701E0,-8.170905000E-1,-5.162443550E0,5.663701499E0
2.635269487E2,-1.685637375E0,-2.769603860E-1,-5.894631894E0,6.137162665E0
2.635369597E2,-1.277221202E0,2.931665289E-1,-5.802248225E0,5.948388444E0
2.635469707E2,-6.787180419E-1,6.531813508E-1,-5.582101725E0,5.661021439E0
2.635569827E2,3.593173952E-1,7.962931234E-1,-5.708734875E0,5.775192256E0
2.635669937E2,1.567062127E0,4.972670996E-1,-6.293151800E0,6.504361449E0
2.635770057E2,2.367748556E0,-7.757617950E-2,-6.927521489E0,7.321393670E0
2.635870167E2,2.509871126E0,-7.012214899E-1,-7.270672356E0,7.723589914E0
2.635970277E2,2.486048985E0,-1.099053179E0,-7.828086255E0,8.286572986E0
2.636070397E2,2.090197747E0,-1.351187457E0,-7.854961227E0,8.239845268E0
2.636170507E2,1.401366800E0,-1.421352875E0,-6.501020901E0,6.800540101E0
2.636270617E2,7.349777582E-1,-9.015693176E-1,-4.992388392E0,5.126105871E0
2.636370737E2,-6.740889475E-2,-1.110269308E-1,-4.852032412E0,4.853770644E0
2.636470847E2,-5.845408863E-1,8.878745538E-1,-5.695186291E0,5.793544352E0
2.636570957E2,-9.272182752E-1,1.570942193E0,-6.198632144E0,6.461473018E0
2.636671077E2,-9.034506592E-1,1.958623116E0,-6.077636880E0,6.449038506E0
2.636771187E2,-1.332369801E0,1.842348894E0,-4.720558938E0,5.239573973E0
2.636871307E2,-1.426989445E0,1.401436674E0,-2.651258554E0,3.321068435E0
2.636971417E2,-1.414776073E0,3.763425869E-1,-1.400450249E0,2.025953104E0
2.637071527E2,-1.159932196E0,-1.093543348E0,-8.032506522E-1,1.785074610E0
2.637171647E2,2.275280249E-1,-2.819055517E0,9.359953845E-1,2.979082136E0
2.637271757E2,2.334418404E0,-4.442471209E0,4.570328765E0,6.787706884E0
2.637371867E2,2.893366612E0,-7.365921745E0,6.952479744E0,1.053400912E1
2.637471987E2,3.076193842E0,-1.098223108E1,5.938509400E0,1.285839267E1
2.637572097E2,3.300714059E0,-1.412695488E1,3.479465781E0,1.491885550E1
2.637672217E2,3.266373070E0,-1.588747316E1,2.248749093E0,1.637491584E1
2.637772327E2,2.474423550E0,-1.569460977E1,2.406066383E0,1.606962050E1
2.637872437E2,2.017330331E-1,-1.209991232E1,2.502192562E0,1.235757023E1
2.637972557E2,-1.741556783E0,-7.928838458E0,2.351707158E0,8.451628593E0
2.638072667E2,-2.592593147E0,-5.583105108E0,3.223101627E0,6.948452056E0
2.638172777E2,-4.216799382E0,-3.802180045E0,3.206825902E0,6.520866698E0
2.638272897E2,-5.960185028E0,-2.215040479E0,5.388488136E0,8.334627423E0
2.638373007E2,-7.538127508E0,-1.332678096E0,8.125579723E0,1.116353184E1
2.638473117E2,-8.619659505E0,1.659264386E-2,9.776408916E0,1.303368622E1
2.638573237E2,-8.792076938E0,1.639836427E0,1.023029084E1,1.358854411E1
2.638673347E2,-8.559693970E0,3.351838020E0,8.929108776E0,1.281530969E1
2.638773467E2,-8.198354754E0,4.969525194E0,7.517272829E0,1.218271694E1
2.638873577E2,-7.334518104E0,6.453016430E0,6.135131382E0,1.153587508E1
2.638973687E2,-6.142794743E0,7.519090143E0,5.169499969E0,1.099974426E1
2.639073807E2,-5.043773139E0,8.135701253E0,4.207634749E0,1.045626475E1
2.639173917E2,-3.428481861E0,8.424730293E0,1.965491256E0,9.305574902E0
2.639274027E2,-1.153670997E0,7.136029691E0,9.760213298E-1,7.294278179E0
2.639374147E2,1.057553955E0,5.298072056E0,1.616001714E0,5.639100053E0
2.639474257E2,2.638789659E0,4.177603449E0,1.893693295E0,5.291659072E0
2.639574367E2,4.220926055E0,3.521543514E0,1.853205127E0,5.801021869E0
2.639674487E2,5.575849882E0,3.129558456E0,1.382135015E0,6.541753224E0
2.639774597E2,6.593590511E0,2.785191953E0,1.177753486E0,7.253952944E0
2.639874717E2,7.380782443E0,2.589483891E0,1.300241836E0,7.929186915E0
2.639974827E2,8.045423167E0,2.582935594E0,1.335215787E0,8.554717495E0
2.640074937E2,8.367755023E0,2.463366466E0,1.364091677E0,8.828830306E0
2.640175057E2,8.401347862E0,2.120667588E0,1.661996497E0,8.822817536E0
2.640275167E2,7.850565290E0,1.916690978E0,2.207374780E0,8.377206163E0
2.640375277E2,6.339858189E0,2.150956750E0,2.240201633E0,7.059668559E0
2.640475397E2,3.431301973E0,2.369508129E0,5.002509338E-1,4.199839640E0
2.640575507E2,6.367268474E-1,2.207611007E0,-1.556367131E0,2.775111905E0
2.640675627E2,-1.783497107E0,1.435156982E0,-2.916200281E0,3.707392827E0
2.640775737E2,-4.595183232E0,3.917342126E-1,-4.126444405E0,6.188433409E0
2.640875847E2,-6.899706284E0,-8.162368065E-1,-4.340993950E0,8.192461035E0
2.640975967E2,-8.890541711E0,-2.367370972E0,-3.991720464E0,1.002895854E1
2.641076077E2,-1.013777386E1,-4.311082519E0,-4.281635941E0,1.181914962E1
2.641176187E2,-1.064894447E1,-5.855366671E0,-3.805713517E0,1.273455113E1
2.641276307E2,-9.848415037E0,-6.311389850E0,-3.035119491E0,1.208457161E1
2.641376417E2,-6.553992582E0,-5.266522234E0,-1.914503535E0,8.623015655E0
2.641476527E2,-3.164201747E0,-3.681780027E0,-1.768713153E0,5.166819436E0
2.641576647E2,-7.529358731E-1,-2.216039768E0,-2.362546434E0,3.325563161E0
2.641676757E2,4.614377010E-1,-1.741047637E0,-3.524870580E0,3.958394148E0
2.641776877E2,3.605982278E-1,-2.423717081E0,-5.290283564E0,5.830226047E0
2.641876987E2,-1.332604567E0,-4.933415129E0,-5.006352128E0,7.153878766E0
2.641977097E2,-3.016055229E0,-6.463532063E0,-2.930176881E0,7.711016303E0
2.642077217E2,-2.794513291E0,-5.087755895E0,-8.283215395E-1,5.863504170E0
2.642177327E2,-2.170631461E0,-3.949401240E0,1.696803803E0,4.815449537E0
2.642277437E2,-2.396187366E0,-4.604338510E0,3.477150868E0,6.247577544E0
2.642377557E2,-2.768437341E0,-5.967781146E0,4.274116129E0,7.845172133E0
2.642477667E2,-2.085991699E0,-6.658216862E0,4.455134524E0,8.278371626E0
2.642577787E2,-4.798027821E-1,-5.921368287E0,4.665521728E0,7.553800772E0
2.642677897E2,1.660082996E0,-3.568256335E0,4.935417216E0,6.312422033E0
2.642778007E2,3.326316386E0,-1.534233373E0,5.249216230E0,6.400978345E0
2.642878127E2,4.387441016E0,-6.488655210E-1,5.305362949E0,6.915022859E0
2.642978237E2,5.173845620E0,-6.855451047E-2,5.643525556E0,7.656550067E0
2.643078347E2,6.041451970E0,4.733139807E-1,5.201331042E0,7.986051130E0
2.643178467E2,6.541738572E0,4.912175703E-1,4.019292424E0,7.693526489E0
2.643278577E2,6.475095516E0,-8.305385113E-2,2.769334596E0,7.042937881E0
2.643378687E2,6.146802424E0,-9.523325050E-1,1.051019472E0,6.308308741E0
2.643478807E2,5.511508291E0,-1.697235035E0,-5.461249718E-1,5.792718091E0
2.643578917E2,4.425146201E0,-1.924849598E0,-1.876494879E0,5.177663364E0
2.643679037E2,2.873029411E0,-1.697589376E0,-3.422342285E0,4.780014058E0
2.643779147E2,1.696980096E0,-4.591116786E-1,-3.769040365E0,4.158868867E0
2.643879257E2,5.686876228E-1,9.416280073E-1,-2.083657344E0,2.356203906E0
2.643979379E2,1.574922685E-1,2.027048988E0,-9.165764889E-1,2.230211621E0
2.644079489E2,2.006627002E-1,2.903767054E0,-1.960893005E-2,2.910758172E0
2.644179599E2,-5.305719629E-2,3.475100250E0,7.554675713E-1,3.556665301E0
2.644279719E2,-1.655466619E-1,3.822047714E0,9.964038464E-1,3.953261318E0
2.644379829E2,-3.272512646E-1,3.815859606E0,1.169200179E0,4.004360995E0
2.644479939E2,8.445820615E-1,3.097533256E0,4.463183216E0,5.498002869E0
2.644580059E2,2.738806576E0,1.412979662E0,9.297928920E0,9.795358859E0
2.644680169E2,3.424780281E0,-3.710116804E-2,8.755097977E0,9.401182748E0
2.644780289E2,2.670503788E0,-2.432394934E-1,4.951367251E0,5.630878580E0
2.644880399E2,1.577334077E0,2.697665566E-1,8.752603555E-1,1.823962027E0
2.644980509E2,7.563354443E-1,6.680695313E-1,-2.634473537E0,2.821136477E0
2.645080629E2,1.289448461E-1,1.181525817E0,-4.335823842E0,4.495775619E0
2.645180739E2,2.511751883E-1,1.418776007E0,-4.677832164E0,4.894704086E0
2.645280849E2,3.984001847E-1,1.276740122E0,-3.736949676E0,3.969078096E0
2.645380969E2,6.278327939E-1,1.329240518E0,-1.632965802E0,2.197187221E0
2.645481079E2,9.474562195E-1,1.400887620E0,-4.820327640E-1,1.758554804E0
2.645581189E2,6.697090906E-1,1.610007441E0,-1.249042447E0,2.144933859E0
2.645681309E2,3.482013997E-1,1.896037443E0,-3.002369821E0,3.567972357E0
2.645781419E2,-3.727190673E-2,2.142353157E0,-5.190546438E0,5.615410810E0
2.645881539E2,-9.391072726E-1,2.085580201E0,-6.329485813E0,6.730078596E0
2.645981649E2,-2.435920220E0,2.206091900E0,-5.801464698E0,6.667648869E0
2.646081759E2,-3.742846593E0,2.171975151E0,-4.369196241E0,6.149492050E0
2.646181879E2,-3.825542887E0,1.856603821E0,-4.226042953E0,5.995097595E0
2.646281989E2,-1.682939616E0,1.778552263E0,-5.292746412E0,5.831697736E0
2.646382099E2,8.092005596E-2,8.918325341E-1,-6.264202820E0,6.327886716E0
2.646482219E2,9.769893363E-1,-8.790493512E-1,-7.302211068E0,7.419536536E0
2.646582329E2,1.048702951E0,-2.225426888E0,-7.833863888E0,8.211073385E0
2.646682449E2,3.682118142E-1,-2.762443360E0,-7.214136797E0,7.733721160E0
2.646782559E2,-2.341364019E-1,-2.623577836E0,-6.182541191E0,6.720252681E0
2.646882669E2,-5.754655690E-1,-2.012606950E0,-5.625488065E0,6.002321495E0
2.646982789E2,-7.260636780E-1,-1.089579520E0,-5.625841822E0,5.776196690E0
2.647082899E2,-6.439868966E-1,9.974765182E-2,-5.882852678E0,5.918836401E0
2.647183009E2,-9.577133321E-1,1.045473388E0,-6.223372298E0,6.382835748E0
2.647283129E2,-1.140712690E0,1.756331674E0,-6.306690443E0,6.645319461E0
2.647383239E2,-1.228992637E0,1.905389480E0,-5.831225857E0,6.256526749E0
2.647483349E2,-1.494068118E0,1.485012097E0,-4.430830572E0,4.906094172E0
2.647583469E2,-1.391972663E0,7.890881842E-1,-2.762423480E0,3.192370833E0
2.647683579E2,-1.110323541E0,-4.179589748E-3,-1.648342956E0,1.987428071E0
2.647783699E2,-4.051803236E-1,-1.126677765E0,-6.084786563E-1,1.343063720E0
2.647883809E2,1.449073355E0,-2.460516533E0,1.576549673E-1,2.859861935E0
2.647983919E2,3.673740106E0,-4.216772193E0,6.773285973E-1,5.633498746E0
2.648084039E2,5.017118021E0,-6.727713944E0,3.353559148E0,9.037697002E0
2.648184149E2,6.045885329E0,-9.777834467E0,4.967675135E0,1.252344092E1
2.648284259E2,6.806315725E0,-1.270435538E1,4.077704647E0,1.497845968E1
2.648384379E2,6.903441485E0,-1.474109612E1,3.107584620E0,1.657149666E1
2.648484489E2,5.847650101E0,-1.498783108E1,2.964436887E0,1.635903354E1
2.648584609E2,3.053984948E0,-1.234199173E1,3.160194358E0,1.310108439E1
2.648684719E2,-9.317815885E-2,-9.394717296E0,4.080102005E0,1.024288180E1
2.648784829E2,-2.736368287E0,-7.791932920E0,5.787669947E0,1.008459486E1
2.648884949E2,-6.194971202E0,-6.252600190E0,8.264316609E0,1.207359128E1
2.648985059E2,-9.951462858E0,-4.056918088E0,1.334026581E1,1.713046669E1
2.649085169E2,-1.146882351E1,-1.285639585E0,1.409764045E1,1.821895299E1
2.649185289E2,-1.060317948E1,1.568990393E0,9.382248108E0,1.424484909E1
2.649285399E2,-9.924456908E0,3.831598556E0,6.709032674E0,1.257724580E1
2.649385509E2,-9.323206433E0,5.673420616E0,5.622496630E0,1.227690303E1
2.649485629E2,-8.467382222E0,7.258980848E0,4.534899316E0,1.203971247E1
2.649585739E2,-6.536702365E0,8.537309659E0,3.245562537E0,1.123155422E1
2.649685859E2,-4.684189256E0,9.278091656E0,2.305730794E0,1.064617341E1
2.649785969E2,-2.905337616E0,9.624315235E0,-4.076210976E-2,1.005336222E1
2.649886079E2,-9.387229644E-1,9.040619856E0,-2.305906211E0,9.377164371E0
2.649986199E2,1.331551776E0,6.810304111E0,-1.689758492E0,7.142027441E0
2.650086309E2,2.845311854E0,4.731817752E0,-5.495970485E-1,5.548689548E0
2.650186419E2,4.281451753E0,3.240252095E0,-1.587539515E-1,5.371709744E0
2.650286539E2,5.455189079E0,2.195240638E0,-6.049821675E-2,5.880631716E0
2.650386649E2,6.301045541E0,1.331147295E0,5.206223407E-1,6.461128048E0
2.650486769E2,7.057037315E0,6.098283398E-1,1.367343898E0,7.214103937E0
2.650586879E2,7.700112923E0,2.327039802E-1,2.152103389E0,7.998589824E0
2.650686989E2,8.286875167E0,-1.664316380E-1,2.921784080E0,8.788448198E0
2.650787109E2,8.341070670E0,-5.387794071E-1,3.312065844E0,8.990746539E0
2.650887219E2,7.934953476E0,-7.246144456E-1,3.773666098E0,8.816411321E0
2.650987329E2,6.038997309E0,1.018877327E-1,3.721874970E0,7.094520625E0
2.651087449E2,2.745256054E0,9.263568342E-1,2.761111364E0,4.002287315E0
2.651187559E2,-1.586346683E-1,1.284096504E0,1.631455613E0,2.082238269E0
2.651287679E2,-2.851923301E0,1.487160949E0,1.369751197E-1,3.219297499E0
2.651387789E2,-5.049048496E0,1.311183146E0,-1.337126950E0,5.385164848E0
2.651487899E2,-7.216814822E0,7.885981876E-1,-2.883149187E0,7.811328473E0
2.651588019E2,-8.707927319E0,-4.070235121E-1,-3.719472349E0,9.477770881E0
2.651688129E2,-9.357583383E0,-2.069233725E0,-4.098025768E0,1.042304707E1
2.651788239E2,-9.068871263E0,-3.930337563E0,-4.576663054E0,1.089209916E1
2.651888359E2,-8.686982592E0,-5.064228453E0,-5.383108113E0,1.140560956E1
2.651988469E2,-6.627610781E0,-4.790957660E0,-4.708181259E0,9.436390769E0
2.652088579E2,-3.564528151E0,-3.652536348E0,-4.361187894E0,6.713184234E0
2.652188699E2,-1.450257416E0,-2.759905668E0,-4.824402272E0,5.744143379E0
2.652288809E2,1.165594201E-1,-1.940224267E0,-6.004219240E0,6.310998731E0
2.652388929E2,5.101789212E-1,-2.285681276E0,-7.091229494E0,7.467941963E0
2.652489039E2,-8.291340101E-1,-4.478278388E0,-6.534633036E0,7.965166002E0
2.652589149E2,-2.099114166E0,-6.399231986E0,-3.767494361E0,7.716894716E0
2.652689269E2,-2.347491608E0,-5.835444038E0,-1.456632636E0,6.456384639E0
2.652789379E2,-2.042774782E0,-4.816232250E0,2.327636218E-1,5.236716605E0
2.652889489E2,-1.893478556E0,-4.937371940E0,2.428007475E0,5.818773326E0
2.652989609E2,-2.235929511E0,-5.701797738E0,4.518486766E0,7.610952692E0
2.653089719E2,-1.409024606E0,-5.790385394E0,5.306727104E0,7.979678309E0
2.653189839E2,4.130299182E-1,-4.289261295E0,5.565689176E0,7.038838837E0
2.653289949E2,2.033823133E0,-2.277966460E0,6.394744248E0,7.086488674E0
2.653390059E2,3.049570008E0,-1.570109550E0,7.154869419E0,7.934562221E0
2.653490179E2,3.710412673E0,-1.510964963E0,7.408476026E0,8.422333071E0
2.653590289E2,4.111832798E0,-1.236051688E0,7.081086913E0,8.281110107E0
2.653690399E2,4.243196637E0,-8.072823805E-1,6.493383853E0,7.798747105E0
2.653790519E2,4.116154475E0,-6.762813610E-1,5.793477402E0,7.138940016E0
2.653890624E2,4.073933778E0,-1.014718203E0,4.701810133E0,6.303460001E0
2.653990744E2,4.254551930E0,-1.384950449E0,3.239199597E0,5.523740934E0
2.654090854E2,4.156598496E0,-1.701632141E0,1.568662949E0,4.757474798E0
2.654190964E2,4.205872398E0,-1.919644992E0,-3.394887561E-1,4.635693275E0
2.654291084E2,4.085345204E0,-1.594088396E0,-2.456033765E0,5.026257564E0
2.654391194E2,3.380547849E0,-4.692244381E-1,-3.757295648E0,5.075977336E0
2.654491304E2,2.545269292E0,7.474232644E-1,-4.218300363E0,4.983080900E0
2.654591424E2,2.334154402E0,2.129258317E0,-4.430489094E0,5.441622126E0
2.654691534E2,2.154033847E0,3.259002362E0,-3.428686806E0,5.197773699E0
2.654791654E2,2.177590525E0,4.184294418E0,-2.575446772E0,5.374304266E0
2.654891764E2,2.260263138E0,4.680364593E0,-2.450939963E0,5.746451851E0
2.654991874E2,1.793745960E0,4.998664209E0,-1.996078333E0,5.673490738E0
2.655091994E2,1.146437261E0,5.000344698E0,-9.253031659E-1,5.212864035E0
2.655192104E2,1.790957716E0,4.246493590E0,2.949030058E0,5.471472894E0
2.655292214E2,3.479887657E0,1.989711007E0,9.097531976E0,9.941511759E0
2.655392334E2,3.299878785E0,1.838013768E-1,8.542721257E0,9.159752694E0
2.655492444E2,1.271245640E0,-1.261402291E-1,4.442723808E0,4.622745036E0
2.655592554E2,-4.168354324E-1,3.146182090E-1,1.546620261E0,1.632412518E0
2.655692674E2,-1.285330559E0,1.017709054E0,-5.008233762E-1,1.714243395E0
2.655792784E2,-1.184323417E0,1.307684172E0,-1.362663056E0,2.229239883E0
2.655892904E2,-6.799768013E-1,1.033523433E0,-1.545221461E0,1.979456618E0
2.655993014E2,5.171350613E-1,7.029335546E-1,-1.042812320E0,1.359780052E0
