"Time (s)","x","y","z","total_acceleration"
2.604964979E1,-1.911816739E0,-1.446629219E1,1.009739591E-1,1.459242436E1
2.605966079E1,-2.322148314E0,-1.472758555E1,2.401305288E-3,1.490953234E1
2.606967179E1,-2.407992164E0,-1.429566810E1,-2.525726728E-1,1.449925328E1
2.607968279E1,-2.935066030E0,-1.392414888E1,2.977986932E-2,1.423015887E1
2.608969379E1,-3.977458228E0,-1.341407872E1,-1.571265252E-1,1.399222536E1
2.609970579E1,-3.687955564E0,-1.213589141E1,-6.153902113E-1,1.269880237E1
2.610971679E1,-3.220963885E0,-1.134762593E1,-7.969605830E-1,1.182279023E1
2.611972779E1,-2.675570108E0,-1.058785159E1,-7.784154077E-1,1.094838834E1
2.612973879E1,-2.194151886E0,-9.803578003E0,-5.920547046E-1,1.006354674E1
2.613974979E1,-1.752612260E0,-8.923988369E0,-2.935303719E-1,9.099196570E0
2.614976079E1,-1.017455065E0,-8.167700726E0,-8.202035576E-3,8.230833325E0
2.615977279E1,-1.724034724E-1,-7.634697198E0,1.156291281E-1,7.637518862E0
2.616978379E1,5.771953947E-1,-7.206885080E0,1.920211002E-2,7.229987262E0
2.617979479E1,8.807211433E-1,-7.190953757E0,-1.806381793E-1,7.246938375E0
2.618980579E1,6.496983837E-1,-7.489759340E0,-9.196062237E-3,7.517891163E0
2.619981679E1,3.565835296E-1,-7.519231646E0,5.507685381E-1,7.547803809E0
2.620982879E1,6.278067738E-2,-7.064582562E0,9.310585803E-1,7.125948237E0
2.621983979E1,-2.977245066E-2,-6.043075742E0,7.203785764E-1,6.085934285E0
2.622985079E1,-1.628869097E-1,-4.644218860E0,-2.373238653E-1,4.653130514E0
2.623986179E1,-6.363762338E-2,-2.897061467E0,-1.838634158E0,3.431849422E0
2.624987279E1,1.510049289E-1,-6.152504629E-1,-3.408036779E0,3.466417504E0
2.625988479E1,5.261394080E-1,2.195959845E0,-4.137554115E0,4.713641519E0
2.626989579E1,7.200345408E-1,5.597772848E0,-3.600366905E0,6.694486720E0
2.627990679E1,-5.187096434E-1,9.712049782E0,-2.190288485E0,9.969470112E0
2.628991779E1,-3.005052231E0,1.390508228E1,-2.743747473E-2,1.422611700E1
2.629992879E1,-4.810606351E0,1.840920302E1,3.851113054E0,1.941318524E1
2.630994079E1,-4.824263985E0,2.210174076E1,8.960743967E0,2.433218856E1
2.631995179E1,9.198847704E-1,2.344633840E1,9.410621138E0,2.528115430E1
2.632996279E1,4.409992557E0,2.386673917E1,6.997517338E0,2.525934524E1
2.633997379E1,6.700838971E0,2.413053514E1,-4.184378618E-1,2.504713675E1
2.634998479E1,6.587578404E0,2.137114519E1,-8.445542287E0,2.390500409E1
2.635999579E1,2.719969478E0,1.714176991E1,-6.886238392E0,1.867240715E1
2.637000779E1,-5.309140981E-1,1.533802667E1,-1.748006993E0,1.544643844E1
2.638001879E1,-1.231049102E0,1.410727666E1,1.489914987E0,1.423905135E1
2.639002979E1,-5.815725473E-1,1.307904028E1,2.517211720E0,1.333176193E1
2.640004079E1,3.428471044E-2,1.203403291E1,1.932791287E0,1.218830611E1
2.641005179E1,6.987982576E-1,1.098111777E1,4.462301894E-1,1.101237431E1
2.642006379E1,1.440673830E0,9.723252463E0,-1.251533360E0,9.908759523E0
2.643007479E1,1.987574435E0,8.178850781E0,-2.670716919E0,8.830446257E0
2.644008579E1,2.215480482E0,6.286005333E0,-3.198514670E0,7.392747318E0
2.645009679E1,2.235699569E0,4.487953776E0,-2.668648759E0,5.679944353E0
2.646010779E1,1.929783187E0,2.796403404E0,-1.284042125E0,3.632175564E0
2.647011979E1,1.343871567E0,7.958861572E-1,-1.583303207E-1,1.569870712E0
2.648013079E1,8.086429545E-1,-1.112026981E0,-9.842333056E-2,1.378475457E0
2.649014179E1,3.849394557E-1,-3.038250675E0,-6.435889205E-1,3.129433215E0
2.650015279E1,1.124725087E-1,-4.479279431E0,-1.341483418E0,4.677197029E0
2.651016379E1,3.000042629E-1,-5.609964293E0,-1.863698248E0,5.919043257E0
2.652017579E1,6.047072753E-1,-6.864991364E0,-2.149535877E0,7.219022220E0
2.653018679E1,-1.705757059E-2,-8.132087089E0,-1.440493297E0,8.258701613E0
2.654019746E1,-8.170065194E-1,-9.320165881E0,-3.981030730E-1,9.364372790E0
2.655020846E1,-6.293912230E-1,-9.984312515E0,-1.350531399E-2,1.000413975E1
2.656021946E1,-9.436563333E-1,-1.147528585E1,6.180148803E-2,1.151418655E1
2.657023046E1,-7.482240406E-1,-1.204045783E1,3.704678893E-1,1.206937076E1
2.658024246E1,-5.123891322E-1,-1.214848046E1,9.915834019E-1,1.219964581E1
2.659025346E1,-5.672394137E-1,-1.303680233E1,1.369399779E0,1.312079385E1
2.660026446E1,-9.152038550E-1,-1.401767276E1,1.318353587E0,1.410924533E1
2.661027546E1,-1.495457124E0,-1.495292204E1,1.271393282E0,1.508120387E1
2.662028646E1,-2.150347616E0,-1.576318825E1,9.866843122E-1,1.593975046E1
2.663029846E1,-2.734322931E0,-1.643089116E1,6.475228541E-1,1.666943287E1
2.664030946E1,-3.358330768E0,-1.658479923E1,3.964631483E-2,1.692145156E1
2.665032046E1,-4.505069160E0,-1.531833676E1,-5.201905239E-1,1.597553403E1
2.666033146E1,-4.644342821E0,-1.434397779E1,-1.669180094E0,1.516923800E1
2.667034246E1,-2.873620564E0,-1.320075358E1,-2.956730549E0,1.382967265E1
2.668035446E1,-9.455700539E-1,-1.146018483E1,-2.904206765E0,1.186020050E1
2.669036546E1,3.908965990E-1,-9.997286317E0,-2.011510158E0,1.020513140E1
2.670037646E1,8.532398875E-1,-8.556250545E0,-5.704676615E-1,8.617591023E0
2.671038746E1,6.597033352E-1,-7.152594852E0,1.212407155E0,7.284555767E0
2.672039846E1,2.753611726E-1,-6.053945131E0,2.544205976E0,6.572599142E0
2.673041046E1,-2.410856715E-1,-4.899291948E0,3.127037137E0,5.817176733E0
2.674042146E1,-6.894283868E-1,-3.394349032E0,2.874060275E0,4.500793187E0
2.675043246E1,-6.269166814E-1,-1.408804166E0,1.811695451E0,2.379074212E0
2.676044346E1,3.351170853E-2,1.776920890E0,7.961101055E-2,1.779019054E0
2.677045446E1,9.828669575E-1,5.362601928E0,-1.370373487E0,5.621516733E0
2.678046546E1,2.276639727E0,9.164487857E0,-1.802835311E0,9.613591488E0
2.679047746E1,3.092985291E0,1.327699192E1,-1.336530826E0,1.369786067E1
2.680048846E1,3.734392689E0,1.620599555E1,-2.982132608E-1,1.663336742E1
2.681049946E1,4.156115516E0,1.780729532E1,9.442067756E-1,1.831023182E1
2.682051046E1,4.089415450E0,1.922288167E1,2.447773111E0,1.980490070E1
2.683052246E1,3.553325178E0,2.084008236E1,3.662854929E0,2.145580711E1
2.684053346E1,3.153189393E0,2.160540804E1,3.640311574E0,2.213567547E1
2.685054446E1,3.660668655E0,2.116517585E1,2.523136704E0,2.162709834E1
2.686055546E1,4.632917361E0,2.010209124E1,2.454697676E-1,2.063051746E1
2.687056646E1,5.164511710E0,1.866317333E1,-2.901124113E0,1.958067264E1
2.688057746E1,5.319014443E0,1.654815473E1,-5.950671608E0,1.837236600E1
2.689058946E1,3.704582999E0,1.364712067E1,-5.142388185E0,1.504699285E1
2.690060046E1,1.861192131E0,1.152947667E1,-1.525263306E0,1.177791563E1
2.691061146E1,1.375959040E0,9.532242054E0,1.240378627E0,9.710583967E0
2.692062246E1,1.080413498E0,7.544465890E0,2.474379112E0,8.013040052E0
2.693063346E1,7.737803198E-1,5.459955729E0,2.701887256E0,6.140850698E0
2.694064546E1,7.154494467E-1,3.555306507E0,1.936609519E0,4.111268502E0
2.695065646E1,3.504489964E-1,1.875254100E0,6.254344853E-1,2.007625646E0
2.696066746E1,2.215056121E-1,1.499389815E-1,-2.698841587E-1,3.799788066E-1
2.697067846E1,4.575224785E-1,-1.185893687E0,-5.444212393E-1,1.382774436E0
2.698068946E1,7.078444849E-1,-2.581764396E0,-6.930372152E-1,2.765294161E0
2.699070146E1,7.748348652E-1,-4.262354162E0,-9.230674099E-1,4.429456571E0
2.700071246E1,6.545145160E-1,-5.995442569E0,-1.107451023E0,6.131897636E0
2.701072346E1,3.646510792E-1,-7.444009556E0,-1.078758078E0,7.530602078E0
2.702073446E1,-1.146919290E-1,-8.604010602E0,-7.883126973E-1,8.640809545E0
2.703074546E1,-7.462962136E-1,-9.974457618E0,-6.818091725E-1,1.002554869E1
2.704075746E1,-1.294983435E0,-1.119952297E1,-4.887841053E-1,1.128473335E1
2.705076846E1,-1.632461042E0,-1.235353296E1,-3.169157262E-1,1.246495653E1
2.706077946E1,-1.796066720E0,-1.326262648E1,-6.243832290E-2,1.338383410E1
