Time (s),x,y,z,total_acceleration
14.0,0.542,1.89,-0.99,2.2
10.6,1.25,-4.32,1.54,4.76
12.0,1.65,-9.73,-0.375,9.87
14.7,0.684,4.1,3.6,5.5
17.8,0.123,-1.44,-1.78,2.29
11.4,0.11,4.0,-1.48,4.27
13.4,-0.944,2.65,-4.1,4.97
14.3,-2.11,2.4,2.93,4.34
13.9,-0.965,-1.76,-0.17,2.02
16.7,-0.728,2.25,0.584,2.43
16.1,-3.13,-0.0118,-0.964,3.28
15.8,1.04,1.76,2.09,2.92
13.4,-0.227,1.62,-2.73,3.18
16.6,-0.693,0.13,1.53,1.68
16.6,-0.284,2.76,1.63,3.22
18.6,-0.0509,-2.53,-1.28,2.83
18.3,-0.0324,1.13,1.24,1.68
14.8,1.35,2.58,-0.864,3.03
10.3,1.21,-0.766,1.64,2.18
13.1,1.07,3.62,1.1,3.93
13.0,-1.0,-3.1,-0.297,3.27
12.8,-5.44,-1.69,1.79,5.97
14.9,-0.845,0.618,-1.6,1.91
10.2,-1.26,0.791,0.743,1.66
15.1,2.66,0.518,-0.273,2.72
12.6,-1.59,0.974,-0.0754,1.87
18.5,-0.0786,1.03,0.844,1.33
17.9,-1.45,0.889,0.663,1.83
14.8,-2.07,3.22,-0.303,3.84
14.1,5.59,0.584,2.94,6.34
12.9,-1.79,1.07,-1.84,2.78
16.9,-0.543,0.948,2.47,2.7
16.2,1.93,0.954,-1.51,2.63
14.2,-2.13,-2.15,0.698,3.11
15.8,0.943,0.0767,-0.417,1.03
10.4,1.22,2.18,-0.0628,2.5
15.6,2.58,3.46,-3.16,5.35
11.8,1.99,-1.29,-0.245,2.38
13.8,-0.773,-2.95,1.04,3.22
9.91,-0.33,-1.6,-0.119,1.64
14.5,-0.611,0.489,-0.582,0.975
12.3,-5.19,1.16,2.57,5.9
14.7,7.06,5.48,3.06,9.45
18.4,0.384,0.458,0.7,0.92
10.2,-0.747,-0.282,0.407,0.896
15.1,-0.729,0.109,2.41,2.52
18.0,0.815,-0.378,0.807,1.21
12.5,-1.47,-0.363,-0.791,1.71
17.9,-1.46,1.36,1.72,2.63
14.4,-1.29,-1.05,0.91,1.9
13.0,-0.575,-3.23,-0.431,3.3
10.3,0.523,-1.58,2.86,3.31
14.3,2.59,5.15,-0.695,5.81
14.8,0.362,-2.04,-0.122,2.07
11.1,-0.527,-2.25,-0.623,2.39
13.7,3.7,-4.49,0.713,5.86
14.2,-5.73,-6.62,3.27,9.34
9.67,0.771,-0.809,-0.0739,1.12
13.2,-1.91,-0.916,0.453,2.16
11.2,-2.19,0.713,-0.787,2.44
