Time (s),x,y,z,total_acceleration
65.39593242,3.515763541,11.21733125,-9.60034282,15.17747331
65.40597342,2.510027246,11.7061117,-8.868079047,14.89886284
65.41601442,1.450567319,11.97605192,-7.889897756,14.41459163
65.42605542,0.6800610012,12.15232325,-6.637462755,13.86352608
65.43609696,0.2770346457,11.99957644,-5.402624949,13.16263421
65.44613796,0.1380252796,11.57298931,-4.538493015,12.43185632
65.45617896,0.423758828,10.71274461,-3.984084,11.43745574
65.46621896,1.051536366,9.564746726,-2.935002295,10.06003713
65.47625996,1.442322745,9.475642176,-1.173787758,9.656389969
65.48630096,1.223663192,9.586947434,-0.3659906763,9.67165249
65.49634196,0.7123586816,9.386985523,-0.5772605181,9.431658486
65.50638296,0.155734157,9.211433982,-0.9975028306,9.2665949
65.51642396,-0.8609931493,9.186372816,-1.121531703,9.294546147
65.52646496,-2.339480338,9.036491722,-1.236043501,9.415899024
65.53650596,-3.237685753,7.579577835,-1.331381183,8.348963112
65.54654696,-3.439536315,5.113930371,-0.6413753108,6.196293746
65.55658796,-3.388428726,2.343197413,-0.2798911567,4.129208448
65.56662796,-3.398598788,-1.125666196,-0.8705118316,3.684479469
65.57666896,-3.63557416,-5.080691873,-1.0999747,6.343561596
65.58670996,-4.081046623,-8.743097736,-0.7038760527,9.674303131
65.59675096,-4.972433015,-11.65484565,0.03993820053,12.6713106
65.60679196,-6.740403571,-14.12942474,0.5659408933,15.66505579
65.61683296,-8.335110018,-17.55516104,0.8287293828,19.45108045
65.62687396,-8.309736611,-21.27707987,1.421332995,22.88637231
65.63691496,-6.862372397,-25.37330469,2.913404435,26.44588193
65.64695596,-5.106847054,-28.86591911,4.882016934,29.71792829
65.65699696,-4.074431668,-29.86760562,6.960316182,30.93736996
65.66703696,-4.078097872,-27.30011194,9.264591604,29.11631247
65.67707796,-4.70339736,-22.19577802,11.28719846,25.34117909
65.68711896,-5.381122983,-16.05114257,12.38661066,20.97674393
65.69715996,-6.225412391,-9.058176706,11.81425479,16.13638562
65.70720096,-7.59378423,-2.781695318,9.631967486,12.57689093
65.71724196,-8.529927549,2.562524718,5.694665304,10.57144313
65.72728296,-8.324087432,6.4032461,1.438875811,10.60011112
65.73732396,-7.087396644,8.659191361,-2.690489278,11.50875835
65.74736496,-5.053943785,9.630716767,-6.346919287,12.59271367
65.75740596,-3.12659918,10.32137409,-8.826805306,13.93624331
65.76744596,-1.299500409,10.81112752,-10.53013957,15.14770672
65.77748696,0.465879246,11.01690741,-11.36194927,15.83297772
65.78752796,2.251938749,10.9341927,-11.88356066,16.30480948
65.79756896,3.878655193,10.62497556,-11.8973905,16.41590608
65.80760996,5.069119064,10.33886194,-10.97662711,15.90831157
65.81765096,5.788060541,10.39788842,-9.32901915,15.12112187
65.82769196,6.187097341,10.1440795,-7.727094315,14.1735849
65.83773296,6.64276501,9.709234348,-6.026593611,13.2179949
65.84777396,6.805377831,9.503314124,-4.51903582,12.53187263
65.85781496,6.641446463,9.169997104,-3.381347163,11.81656323
65.86785496,6.108290323,9.213652416,-2.155160313,11.26265144
65.87789596,5.359339766,9.230134547,-0.795865765,10.70286451
65.88793696,4.417376128,9.260856988,0.2558402431,10.26363183
65.89797796,3.262473854,9.456455707,1.221044809,10.07766047
65.90801896,2.229104787,9.167152433,2.201744496,9.687789774
65.91805996,1.374861664,8.446709391,2.937131267,9.04786628
65.92810096,0.752854743,7.869365258,3.052538931,8.474178058
65.93814196,0.438026619,6.452179694,2.537765268,6.947139172
65.94818296,0.1959752798,4.360110837,2.107293252,4.84661301
65.95822396,0.002026060224,1.904228808,1.398523591,2.362617128
65.96826396,-0.2139531291,-0.6444625676,0.7481945121,1.010397432
65.97830496,-0.4698500901,-2.867859303,0.4870129106,2.946618004
65.98834596,-1.463541706,-5.089712958,0.8085658443,5.357323123
65.99838696,-2.517046829,-7.76583972,1.545320279,8.308538143
66.00842796,-3.373431203,-10.75051645,2.119295247,11.46494895
66.01846896,-4.000867848,-13.49014281,2.749333318,14.33700562
66.02850996,-3.686111645,-16.22563518,3.098898581,16.92518326
66.03855096,-2.353876183,-20.29942775,3.3533811,20.70875817
66.04859196,1.342889673,-24.07918723,3.874817666,24.42590474
66.05863296,5.206089506,-27.20078178,4.96423171,28.1359111
66.06867396,7.751146837,-29.05527534,7.03107217,30.88244288
66.07871396,9.313624016,-27.87304552,9.361078849,30.84282827
66.08875496,9.533657665,-25.2594711,11.04740064,29.17150269
66.09879596,7.857697724,-21.66802237,11.95061536,25.96273896
66.10883696,4.433851243,-17.06911826,11.45651278,21.03010984
66.11887796,0.6762994874,-12.1972287,9.10129115,15.233623
66.12891896,-3.323616434,-7.411307833,5.007763646,9.542096558
66.13895996,-7.466276922,-2.664796613,-0.3607376839,7.935777451
66.14900096,-10.28944829,1.717083993,-6.143976465,12.10659202
66.15904196,-12.1276445,5.783982108,-11.01974682,17.37725611
66.16908296,-12.84969611,9.362183973,-14.30200882,21.3848693
66.17912296,-12.45874659,11.71978249,-15.28094499,22.93645456
66.18916396,-11.07801549,13.05480942,-14.17841622,22.23011387
66.19920496,-9.032484625,13.58291473,-12.26364372,20.40780018
66.20924596,-6.679364487,13.6238967,-10.02850694,18.18778223
66.21928696,-4.581525013,13.28519673,-8.259142408,16.30031463
66.22932796,-2.762369685,12.60096491,-7.438523113,14.89115942
66.23936896,-0.8765824109,11.98977066,-6.318366163,13.58104371
66.24940996,0.4316554928,11.75052481,-5.043584273,12.79448718
66.25945096,0.9144536573,11.59287219,-3.794385706,12.23226365
66.26949196,1.023218885,11.38763726,-2.42036765,11.68689175
66.27953196,0.9395382124,11.1847225,-1.330008257,11.30264002
66.28957296,0.7942810965,10.81670342,-0.4776097839,10.85633762
66.29961396,0.3425322318,10.74467274,0.2317052758,10.75262796
66.30965496,-0.7018190753,10.99224385,0.5879159722,11.03030463
66.31969596,-1.87809994,11.06431196,0.8752830865,11.25665932
66.32973696,-2.920790053,10.86768647,1.108402877,11.30779292
66.33977796,-3.830902153,10.60214335,1.240787932,11.34111148
66.34981896,-4.983116462,10.0874153,1.506956112,11.35157759
66.35985996,-6.362814358,8.777619697,1.870555862,11.0014087
66.36990096,-7.941393015,6.73059896,1.543578978,10.52375035
66.37994196,-9.148431403,3.834671268,0.9588439643,9.965835771
66.38998196,-9.723188143,-0.08950040638,0.007031276822,9.723602595
66.40002296,-10.5415662,-4.856383325,-0.261332551,11.60936569
66.41006396,-11.06303025,-9.983138394,0.6924904275,14.91754784
66.42010496,-11.23679079,-14.70222033,2.360002896,18.65449981
66.43014596,-11.50024527,-18.79513563,4.502222736,22.48961481
66.44018629,-11.53322474,-22.49617054,6.53186204,26.11049948
66.45022729,-10.06915328,-25.57784731,8.1692134,28.67664849
66.46026829,-7.834771961,-27.49584397,9.584140186,30.15395216
66.47030929,-4.516070697,-28.36888473,10.10432428,30.45136917
66.48035029,-0.8951794803,-26.68047314,9.239059737,28.24905694
66.49039029,2.174032202,-22.18933205,8.585541587,23.89151308
66.50043129,3.825183576,-16.35966506,7.201702693,18.27936519
66.51047229,4.462410799,-10.36852253,5.671492789,12.63270359
