Time (s),x,y,z,total_acceleration,Walking(0)/Jumping(1)
1.171104482,-0.3331594467,-2.977864265,0.1519333124,3.000292408,0
0.881113649,1.276898861,0.554391861,4.507154942,4.71723083,0
1.146075367,0.486148119,-4.0919137,0.6635656953,4.173777325,0
2.241015992,0.5001323223,-4.279762268,0.4434174895,4.331641315,0
2.001050263,1.274430275,-0.2341051102,3.777971268,3.99400108,0
1.771062555,-1.576816797,2.188116074,-1.53450942,3.103050487,0
0.901073857,2.058957815,2.110057831,4.798217297,5.631566439,0
1.336078388,-0.60009408,1.888142586,-1.505174398,2.488120837,0
1.626076513,-0.04659104347,-3.366960049,-0.3063802719,3.381192033,0
1.331093596,-0.4548735619,1.460876465,-1.386649132,2.064913029,0
1.196098336,-1.09629631,-1.192454338,-0.1917028427,1.631123211,0
2.536021774,4.205541611,-0.7588014603,-1.653059244,4.582026272,0
2.411043388,-0.8420398235,2.431565285,-2.951763391,3.915922358,0
2.151045784,0.05351734161,-2.861733913,0.3003489971,2.877949725,0
0.261153232,1.02387929,-2.652173042,-2.809175968,3.996726194,0
1.326094274,-0.3715412617,1.113657951,-1.232279301,1.701995657,0
1.176103857,-0.4816043377,-2.639778614,0.05654323101,2.683946908,0
1.071105524,0.6146054268,-2.54987669,0.7522777915,2.72865037,0
2.291035419,-1.37467885,-0.409491539,-0.0546438694,1.435413256,0
2.386045211,-1.351759195,1.332627296,-0.649264276,2.006163636,0
1.64107219,0.6651687622,-4.825165272,0.132139802,4.872589692,0
0.846051826,-0.4815104008,1.215122223,1.43766582,1.943002134,0
0.281145055,0.1133460999,1.311926842,0.3471035361,1.361793024,0
0.181154326,-0.3364033699,-1.984478951,1.202766895,2.344775498,0
1.081104274,0.7842373848,-3.237116814,0.9322675467,3.458768035,0
1.266098805,-2.571016788,2.554603577,-0.1818751097,3.628939971,0
1.906058284,-1.978561163,4.082640648,-1.226710677,4.699731697,0
1.321094899,-0.3311953545,0.8755693436,-1.012594461,1.379006737,0
0.146145888,-0.0350894928,-0.7089881897,-0.3177428246,0.7777249052,0
0.941108805,0.9939963818,0.07940196991,2.385215998,2.585263784,0
0.806118544,-3.130226374,2.760806084,-1.598823547,4.46951945,0
1.956051721,0.5102186203,4.608817101,4.112843513,6.198144874,0
0.451124221,0.9932522774,-1.327100277,0.1006644964,1.660686175,0
1.406085992,-0.3747501373,8.93091774,2.51167345,9.284946573,0
2.046052086,1.379345179,-2.594963074,2.690395355,3.984300898,0
2.401044117,-1.015642166,1.713134766,-2.145628452,2.927470101,0
0.396158128,1.24687767,0.05581951141,-2.341912746,2.653747361,0
0.956097763,0.9361541271,-0.6938304901,2.159825563,2.454105084,0
1.396087242,-1.09428072,8.88523674,3.195439339,9.505562308,0
1.561074951,-0.6042625904,0.5165014267,-0.1008896828,0.8013025209,0
2.286035732,-1.146781683,-0.8789691925,0.03495448828,1.445308578,0
1.751032242,-0.3574202061,-0.03891181946,-2.50410223,2.529780882,0
1.23109594,-2.339373112,1.309619904,-0.2435589433,2.692042311,0
0.116159638,0.09643650055,1.236452103,-1.177096367,1.709874164,0
2.076042503,0.4751081467,-1.1737957,-0.04564476013,1.2671257,0
2.451024013,-1.17785573,4.284098625,1.651282787,4.73999789,0
1.681072503,1.734413624,-6.318234921,0.1858578026,6.55460344,0
2.111045107,-0.04430866241,0.4628248215,-1.012120247,1.113803155,0
0.591114794,-0.6236526966,-0.4625225067,-3.945603371,4.021275384,0
0.931112867,1.237762213,0.927734375,2.970100164,3.348767139,0
0.856123857,-0.1685123444,0.4961280823,2.159673452,2.222325112,0
2.416043805,-0.8700287342,2.808407784,-3.156526327,4.313671607,0
1.881058909,-2.057360649,3.340996742,-3.112748384,5.008412381,0
1.066106149,0.4937150478,-2.133162498,0.5207214952,2.250619397,0
1.796050524,-0.7435336113,4.549404144,-0.9657340646,4.709836789,0
2.146046149,0.04967308044,-2.352739811,0.1217609644,2.356412053,0
0.821112399,-1.791439295,2.424699783,-0.4314192533,3.045413988,0
2.361047451,-2.198064327,2.115268707,0.6144510508,3.111815962,0
1.141075992,0.5861163139,-4.239283085,0.7873806357,4.351439035,0
1.166105159,-0.1729948521,-3.288861275,0.2268329859,3.301210218,0
0.666123076,-0.6311049461,0.7325935364,0.1883563995,0.9851217569,0
0.61613719,-0.6689324379,-0.6679000854,-2.803779364,2.958840964,0
2.396044482,-1.075021267,1.486510277,-1.617890596,2.446007667,0
2.336049065,-2.710601568,2.580169678,-0.1124267578,3.743965305,0
1.621077138,-0.2158930302,-2.82914257,-0.4075155854,2.866483287,0
0.136150003,0.2835297585,1.409002304,-1.020190716,1.762516869,0
2.30603943,-2.04012537,1.131691933,-0.4192219973,2.370355509,0
1.126077867,0.7909388542,-4.552244663,0.999600172,4.72733712,0
1.921056409,-1.539760113,4.456902504,0.4079809189,4.73300006,0
1.856059378,-0.7832911015,1.993775368,-1.778625846,2.784276399,0
1.97605094,1.307608366,3.324792862,4.398942947,5.666990936,0
0.551099065,-1.367944717,-2.625584126,0.9126602411,3.098049946,0
0.306144951,-3.55214119,-2.157400608,0.4729238451,4.182791099,0
0.816114482,-2.409436941,2.527078629,-0.827152729,3.588271785,0
0.291151044,-1.13888979,-0.2404413223,1.591649771,1.971859776,0
0.17115844,-0.4560818672,-1.7257061,1.143282413,2.119709153,0
2.326049794,-2.735387325,2.472213745,-0.4264416099,3.711608421,0
1.021107607,0.103685379,-0.02467536926,-0.9908694029,0.9965850216,0
2.301039794,-1.825405121,0.6269102097,-0.2588525414,1.947337902,0
2.016048388,1.650996685,-1.517868042,3.658308029,4.29102914,0
0.771126513,-2.159599066,4.658443451,-3.205576658,6.053154981,0
0.381164274,1.512869358,-0.08882427216,-2.352426052,2.798315882,0
1.991049065,1.273025751,1.213025093,3.98478651,4.355519254,0
1.676073128,1.653168082,-6.407225609,0.3596833348,6.626830073,0
1.446083024,3.618252277,1.113067627,-0.6209204197,3.836171432,0
0.481140367,0.5743675232,-1.446443558,-1.147071958,1.933357467,0
2.441041982,-1.247427225,3.777337074,-0.6633175611,4.03290717,0
0.536105211,1.983021736,-2.526171684,3.333367586,4.628742599,0
0.976098753,1.161950111,-1.090770721,1.501732588,2.189773868,0
2.346048336,-2.486812115,2.57653904,0.2521166205,3.589756358,0
2.446024378,-1.226587772,4.01083374,0.4964519739,4.223478355,0
1.076104899,0.7161741257,-2.921775341,0.8310824633,3.120957318,0
1.461083024,4.547525406,-1.771900177,-0.2556132078,4.887223718,0
1.181103232,-0.6346607208,-2.279389858,-0.04994499683,2.366623514,0
1.911057659,-1.796487808,4.231384277,-0.7103797197,4.651518106,0
0.726123857,-0.4222035408,1.327041626,-2.542023182,2.898478422,0
2.026054586,1.776443839,-2.079504967,3.508910179,4.448881237,0
1.801049899,-0.5735616684,4.675271034,-1.132801533,4.844622952,0
1.280994169,-1.960281372,1.979763031,0.02110856771,2.786146135,0
0.736142815,-0.2065837383,1.996700287,-2.828995943,3.46881924,0
0.56611943,-0.4695906639,-2.437265396,-3.224476337,4.069155398,0
1.441083649,3.2491045,2.262544632,-0.4866806269,3.989065842,0
0.241152815,0.3112082481,-4.872789383,-2.780272484,5.618793645,0
2.376046357,-1.68100667,1.503073692,0.104537189,2.257419317,0
2.351047971,-2.434475422,2.472389221,0.4368498325,3.497172689,0
2.471022555,-0.9548077583,5.536955833,5.433381081,7.816083912,0
1.551076201,-0.3433935642,-0.3435192108,0.03584891558,0.4870418184,0
0.611106565,-0.6379845142,-0.7266082764,-3.397484303,3.532404764,0
0.826060003,-1.262390614,2.356217384,-0.1341787577,2.676451823,0
2.461023284,-1.19291091,4.935334206,3.90845108,6.407538529,0
0.971091617,1.106049061,-1.038681984,1.76438868,2.327073743,0
0.781122451,-2.668444633,4.683914185,-2.753624916,6.053271762,0
1.046107555,0.02116584778,-0.6107730865,-0.3840469122,0.7217920664,0
0.556123544,-1.114874363,-2.842976093,-0.8743368983,3.176463903,0
1.706072138,1.593208194,-4.718873501,-1.023947835,5.08473683,0
2.201042607,0.9798288345,-5.701060295,0.9223470688,5.857719449,0
0.766128596,-1.692248583,4.373458862,-3.320858955,5.74621196,0
1.66106969,1.32599473,-6.146118164,0.451885134,6.303747353,0
2.021047763,1.747907162,-1.832839012,3.602558613,4.403737827,0
1.75606443,-0.6634948254,0.588850975,-2.326191664,2.489606095,0
1.101104013,0.9511497021,-4.232143879,0.9970788956,4.450830697,0
0.071152763,0.6143140793,0.7685260773,0.2983903885,1.028129828,0
1.98604969,1.297550201,1.961580276,4.132718563,4.755081117,0
1.571073701,-0.6356909275,0.7363853455,-0.1922894716,0.9916358067,0
1.781061253,-1.472121,3.301737785,-1.103915334,3.779846783,0
0.706132086,-0.7311711311,1.095736504,-1.138092995,1.740834677,0
0.186152294,-0.5351567268,-2.123816967,0.8839507103,2.361855222,0
2.161045055,0.271201849,-3.801553249,0.5853947997,3.855910349,0
2.33104943,-2.766850233,2.560821533,-0.2698101997,3.779691083,0
2.196042971,0.9544587135,-5.658505917,0.8961588144,5.807992877,0
0.906071774,2.184521198,2.348685265,4.53326273,5.55328068,0
2.176044482,0.5515882969,-4.960352898,0.7884371281,5.052819374,0
2.491022867,0.5319664478,6.176246643,3.891529083,7.319358545,0
0.156141826,-0.2859869003,-2.350934982,-0.120177269,2.371313217,0
1.861058753,-1.001506805,2.295295715,-2.036386013,3.227733926,0
0.081153388,0.5518381596,0.8974699974,-0.1529760361,1.064602939,0
1.211096461,-1.598344564,-0.09316825867,-0.1964071989,1.613059658,0
1.381086357,-1.553413868,7.408943176,2.968257427,8.131179852,0
0.866119742,0.1165919304,-0.01420211792,2.928418636,2.930773121,0
0.461120107,0.3941030502,-2.010856628,0.002158284187,2.049113528,0
0.54110318,0.05900144577,-2.312156677,3.36007762,4.079175319,0
1.285993544,-1.675572634,1.745363235,0.1003195643,2.421549192,0
0.576115367,-0.265681982,-1.020966053,-4.326092243,4.452867918,0
0.376166357,2.730022907,0.8824748993,-2.279884815,3.664650296,0
0.211154638,-0.1219134331,-2.873836517,-1.659691811,3.320899896,0
1.011111669,0.4197301865,-0.1479597092,-0.6711856127,0.8053295174,0
1.401086617,-0.8264584541,9.02765274,2.904485226,9.519326762,0
2.431042711,-1.185407877,3.440075874,-2.427542686,4.374045879,0
0.331144794,-0.2204313278,-1.677936077,-11.07941723,11.20792334,0
1.76606318,-1.347004175,1.655600548,-1.76171267,2.767501573,0
0.701105003,-0.6397752762,1.223953247,-0.6672234535,1.53380608,0
1.761063805,-1.02036953,1.169566154,-2.087750912,2.601488581,0
1.721070263,1.014674425,-3.228792191,-2.042084932,3.952818497,0
2.116044065,-0.0667078495,0.23853302,-0.9120399952,0.9450740139,0
0.301146982,-3.068243027,-1.540709019,1.491007209,3.743127309,0
0.841053857,-0.5916619301,1.510136604,0.9725833535,1.891162284,0
1.186099586,-0.7442278862,-1.944355965,-0.1791008115,2.089610577,0
2.256014899,0.002321004868,-3.119970322,0.2243292332,3.128025543,0
1.036111669,-0.0982708931,-0.1821117401,-0.7521243095,0.7800723244,0
2.231037451,0.7920262814,-5.019703865,0.5971648693,5.11677031,0
0.891077919,1.807280302,1.440290451,4.942156792,5.455787058,0
1.506079951,2.560733557,-3.415291309,1.245873332,4.4467709,0
1.26109943,-2.729585409,2.583321571,-0.2247644663,3.764931063,0
0.756134638,-0.8979058266,3.438129425,-3.250279665,4.815733248,0
2.226037763,0.8452482224,-5.365610123,0.7069258094,5.477587119,0
0.436130367,1.195528984,-2.454555511,-0.7960615158,2.843913896,0
1.926055784,-1.465889931,4.610884666,0.9432885647,4.929389822,0
0.486138284,-0.4984240532,-1.471433163,-1.067041993,1.884707061,0
1.896057034,-2.377593517,3.711614609,-2.286072731,4.965396507,0
0.656127138,-0.3508052826,0.5259246826,-0.05057376623,0.6342072405,0
0.586116826,-0.3715324402,-0.4670619965,-4.27382803,4.315297126,0
0.086151305,0.3568370342,0.6902713776,-0.4434652328,0.8946891395,0
1.636072815,0.4505794048,-4.381626606,-0.02325022221,4.404794443,0
1.316095524,-0.3317382336,0.8476667404,-0.7887351513,1.204446884,0
1.871057503,-1.449227571,2.995446205,-2.676399231,4.270371338,0
0.216152607,0.1954250336,-2.934378147,-2.156644106,3.646900033,0
0.691109117,-0.4470858574,1.405465126,-0.261444211,1.497855487,0
1.961051096,0.8143877983,4.467616081,4.298096657,6.252715874,0
0.151143857,-0.07587909698,-1.60922575,-0.1405129433,1.617129877,0
0.466146513,0.02420282364,-2.476603031,-0.08171033859,2.47806879,0
2.136042607,0.09547686577,-1.400200844,-0.2841899991,1.431936518,0
1.731034742,0.5563180447,-2.265971184,-2.492320538,3.414055775,0
0.621135107,-0.5950169563,-0.5601797104,-2.292279243,2.433596231,0
2.436042346,-1.213186026,3.619739532,-1.64907217,4.158578319,0
1.371087607,-1.586839676,6.220293045,1.738680124,6.65079802,0
0.336142711,-1.925892353,-2.783902645,-4.660542488,5.76019371,0
1.366088232,-1.459611416,5.586255074,1.031645417,5.865236866,0
1.496081201,3.261691809,-3.936906338,1.120632648,5.233897448,0
2.526019846,3.472328186,0.8443470001,-2.084409475,4.136997432,0
1.531077971,0.6899454594,-1.613155365,0.3809469342,1.795387294,0
1.006113753,0.6859157085,-0.277885437,-0.4136973619,0.8478479714,0
1.456083649,4.307771683,-0.9335784912,-0.4631162882,4.432035917,0
0.491136253,0.8606591225,-1.236410141,-0.4088588953,1.560964368,0
1.701072763,1.661570311,-5.217367649,-0.7309566736,5.524132397,0
0.786120367,-2.905972958,4.352171898,-2.481910706,5.791887413,0
2.131042971,0.0802397728,-0.9161367416,-0.4811982512,1.037929047,0
1.546076826,-0.09290838242,-0.5626010895,0.0578032732,0.5731432385,0
0.596112711,-0.8787212372,-0.5034751892,-3.858201742,3.988904481,0
0.506136461,3.021631479,-0.9180450439,6.974822044,7.656448658,0
1.300991669,-0.9069001675,0.9884634018,-0.125821054,1.347352496,0
1.290992919,-1.376659155,1.478909492,0.1353636384,2.025015316,0
1.471081774,4.49947691,-3.085834503,0.2252808809,5.460624371,0
0.221150576,0.3382515907,-3.096647739,-2.65766573,4.094731797,0
1.091103024,0.9297926426,-3.794620991,0.9296036959,4.015946445,0
1.421084117,1.525301814,6.921087265,1.151784778,7.180153392,0
1.846060628,-0.6811411381,1.842647552,-1.710588932,2.604883442,0
1.666074378,1.456069589,-6.311932087,0.4966393113,6.496712701,0
0.911069742,2.22100544,2.387200356,4.319074631,5.411653755,0
1.016109638,0.2403607368,-0.06111049652,-0.8907184601,0.9246010771,0
1.566074326,-0.5740458965,0.6243400574,-0.1859413385,0.8682760966,0
2.081041878,0.3407790661,-0.716047287,-0.4076524377,0.891647127,0
1.136076617,0.6806607246,-4.370779514,0.9274094105,4.519635029,0
0.361147763,3.930356503,0.03686332703,-2.793889046,4.82233109,0
1.526078596,1.045049667,-1.975924015,0.5546594262,2.30305267,0
1.431084899,2.424353361,4.614187241,0.2268588543,5.21724813,0
0.426140524,1.938910723,-0.4091472626,-1.563178301,2.523945854,0
0.091149274,0.4802134037,-0.04572486877,-1.075059414,1.178324412,0
0.68111318,-0.334274292,1.131999016,-0.1428796649,1.188938885,0
0.581113284,-0.2558372021,-0.6009979248,-4.365283966,4.41388211,0
0.636128961,-0.2057731152,-0.08850574493,-0.7408829927,0.7740048131,0
0.056158909,0.2069501877,0.2982654572,0.6950445175,0.7841412784,0
0.961095732,1.116489649,-0.9176912308,2.01673913,2.481117299,0
1.516079846,1.882492423,-2.753903866,0.9282533526,3.462573972,0
1.576078492,-0.6974239349,0.7834730148,-0.3020603657,1.09154504,0
1.416084742,0.8912348747,7.845386505,1.615577579,8.059434219,0
1.646071565,0.809401989,-5.240791798,0.2410330772,5.308401566,0
1.206097086,-1.465599775,-0.4576158524,-0.2112677693,1.54984807,0
0.571117399,-0.3451189995,-1.705592632,-3.967595339,4.332431895,0
0.64112693,-0.1432938576,0.05134391785,-0.5138645172,0.5359347624,0
1.711071513,1.418447971,-4.255580425,-1.36856401,4.689874929,0
0.206156669,-0.2965164185,-2.868690968,-1.083254814,3.080706225,0
1.201097711,-1.292618036,-0.8256120682,-0.1993800998,1.546689723,0
2.061044378,0.9125776291,-2.198068142,1.22288084,2.675768868,0
1.356075888,-1.129505634,4.238563538,-0.4906204939,4.41383193,0
0.626133076,-0.4092485905,-0.4010181427,-1.713577867,1.806833989,0
1.601075367,-0.7665581703,-0.7378091812,-0.4187227488,1.143373323,0
2.261014534,-0.1785330772,-2.769518852,0.1989459395,2.782388941,0
1.27109818,-2.382175922,2.428687096,-0.1280121803,3.404360476,0
1.616077763,-0.364613533,-2.317925453,-0.4107906222,2.382114685,0
2.181044117,0.6365821362,-5.204761982,0.8516703844,5.312261905,0
1.556075576,-0.6868870258,0.235584259,-0.007320523262,0.7262006055,0
1.466082399,4.570187569,-2.497886658,0.01889693737,5.208301956,0
0.531107242,3.434879303,-2.542375088,2.74651742,5.07990402,0
2.371046721,-1.835742712,1.7063694,0.3187938929,2.526514868,0
1.971051565,1.227922678,3.856310844,4.484909058,6.040971502,0
0.986094638,1.199799061,-1.023317337,0.8580917716,1.795276482,0
1.361075263,-1.282822847,4.92086792,0.2209965587,5.090129175,0
0.731121826,-0.2957236767,1.647456169,-2.717335701,3.19146951,0
2.316038701,-2.458181858,1.974022865,-0.5327938199,3.197388555,0
2.476023909,-0.67406106,5.795907974,5.558942795,8.05907889,0
1.411085367,0.2325811386,8.543563843,2.035955906,8.785880353,0
0.416144586,2.578342199,0.05008029938,-2.20031333,3.389946206,0
2.26603719,-0.4191865921,-2.462951183,0.1713700294,2.504239129,0
2.121043753,-0.05074214935,-0.06900596619,-0.833491981,0.8378815379,0
2.366047086,-1.997882843,1.893660545,0.5089863539,2.799384437,0
2.16604469,0.3243069649,-4.208706856,0.7141788602,4.281172719,0
1.161105732,-0.01562142372,-3.529619694,0.367190361,3.548702294,0
1.491081826,3.615398884,-4.090552807,1.002292871,5.550524512,0
2.141042242,0.09477519989,-1.868720055,-0.0633237958,1.872193068,0
1.691071253,1.72976625,-5.954094887,-0.1183672845,6.201398876,0
1.996050888,1.237036943,0.4470643997,3.864831448,4.082529742,0
1.24109469,-2.61768508,1.925553322,-0.2966361046,3.263130973,0
1.05610344,0.2417802811,-1.255739212,0.1459004879,1.287099695,0
1.746032867,-0.1049661636,-0.6708641052,-2.590859413,2.678363127,0
0.836055888,-0.6238808632,1.890902519,0.5242026448,2.059011433,0
2.541021409,4.420157909,-1.469609261,-1.142920852,4.796229289,0
