Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Walking(0)/Jumping(1)
275.0,-1.09,-4.52,1.8,4.98,1
275.0,-0.677,-4.92,0.261,4.97,1
275.0,0.022,-5.196666666666666,-0.95,5.92,1
275.0,0.743,-5.473333333333334,-1.42,6.6,1
275.0,1.41,-5.75,-1.08,6.02,1
275.0,1.64,-4.75,-0.346,5.03,1
275.0,1.46,-3.51,0.848,3.9,1
275.0,0.916,-1.78,2.73,3.39,1
275.0,-0.147,-0.116,3.5149999999999997,4.58,1
276.0,-1.59,0.371,4.3,4.6,1
276.0,-1.83,0.0283,4.04,4.43,1
276.0,-0.223,3.49,3.37,4.85,1
276.0,1.58,3.8400000000000003,0.844,4.9319999999999995,1
276.0,2.67,4.19,-1.51,5.013999999999999,1
276.0,2.85,4.54,-2.3,5.096,1
276.0,3.03,4.62,-3.09,5.178,1
276.0,3.21,1.51,-3.88,5.26,1
276.0,0.247,-3.61,1.12,3.79,1
276.0,-0.336,-3.99,0.83,4.09,1
276.0,-1.07,-1.08,-1.03,1.83,1
276.0,-2.19,2.39,-0.841,3.35,1
276.0,-2.105,3.67,1.68,6.84,1
276.0,-2.02,2.03,3.1,7.33,1
276.0,-1.935,-0.609,1.66,4.12,1
276.0,-1.85,-1.18,1.11,2.45,1
276.0,-0.0588,-0.1,0.219,0.248,1
276.0,0.83,-0.0913,-1.09,1.37,1
276.0,1.73,-0.757,-0.973,2.13,1
276.0,2.01,-1.06,-0.612,2.35,1
276.0,1.79,-1.1,-1.01,2.33,1
276.0,1.58,-0.896,-0.429,1.87,1
276.0,1.15,-0.389,0.415,1.28,1
276.0,0.271,0.454,0.991,1.12,1
276.0,-0.545,1.21,0.0457,1.32,1
276.0,-0.45,2.1,-0.9,2.32,1
276.0,-0.94,2.8,-0.956,3.1,1
276.0,-0.149,3.4,-1.52,3.72,1
276.0,0.975,2.5,-2.78,3.86,1
276.0,1.44,2.37,-2.05,3.45,1
276.0,1.48,2.11,-0.388,2.61,1
276.0,2.35,3.36,0.309,4.11,1
276.0,3.71,3.63,1.44,5.39,1
276.0,3.68,0.426,2.03,4.23,1
276.0,2.17,-2.12,0.7,3.12,1
276.0,1.08,-1.97,-0.679,2.35,1
276.0,-0.559,-1.71,-0.549,1.88,1
276.0,-1.36,-1.09,0.162,1.75,1
276.0,-1.13,-1.05,1.11,1.9,1
276.0,-0.372,-1.98,1.55,2.55,1
276.0,0.367,-3.07,2.52,3.99,1
276.0,0.104,-3.89,3.93,5.53,1
276.0,-0.359,-3.65,4.13,5.53,1
276.0,-0.403,-3.09,3.18,4.46,1
276.0,-0.55,-2.83,2.37,3.73,1
276.0,-0.262,-2.66,0.988,2.85,1
276.0,0.38,-2.44,-0.427,2.5,1
276.0,0.922,-1.99,-1.54,2.68,1
276.0,1.34,-1.52,-1.97,2.83,1
276.0,1.89,-1.39,-2.2,3.22,1
276.0,1.95,-1.19,-1.29,2.62,1
276.0,2.02,1.81,0.49,2.75,1
276.0,1.85,4.46,1.66,5.1,1
276.0,1.21,2.11,2.27,3.32,1
277.0,1.01,0.16,2.35,2.56,1
277.0,0.907,3.95,0.967,4.17,1
277.0,1.06,5.14,-0.272,5.26,1
277.0,0.144,-0.956,-2.62,2.79,1
277.0,-0.475,-2.46,-2.74,5.21,1
277.0,-0.941,-1.61,-2.86,3.42,1
277.0,-0.595,-0.0244,-0.262,0.651,1
277.0,-0.378,0.978,1.4,1.75,1
277.0,-2.11,-1.34,3.45,4.26,1
277.0,-2.93,-0.84,2.55,3.97,1
277.0,-2.43,2.31,-2.01,3.91,1
277.0,-0.502,4.7,-3.08,5.64,1
277.0,0.76,3.13,-1.74,3.66,1
277.0,0.5,3.05,-2.75,4.14,1
277.0,0.0484,2.04,-1.25,2.39,1
277.0,0.283,1.35,-0.614,1.51,1
277.0,0.18,0.384,-0.946,1.04,1
277.0,-0.458,-0.921,-0.593,1.19,1
277.0,-0.864,-0.582,0.781,1.3,1
277.0,-1.19,-0.204,1.22,1.72,1
277.0,-1.34,-0.0846,0.794,1.56,1
277.0,-0.958,0.309,0.45,1.1,1
277.0,-0.939,0.312,0.0797,0.992,1
277.0,-0.621,0.716,-0.62,1.13,1
277.0,-0.166,1.35,-1.19,1.81,1
277.0,0.154,1.69,-1.3,2.14,1
277.0,0.251,1.07,-1.03,1.51,1
277.0,1.14,0.362,-0.744,1.4,1
277.0,1.86,0.156,0.00918,1.87,1
277.0,2.62,0.383,0.128,2.65,1
277.0,2.92,1.44,-0.0214,3.26,1
277.0,2.86,2.66,0.00863,4.79,1
277.0,2.8,0.914,0.00215,2.95,1
277.0,0.157,-1.87,-1.84,2.63,1
277.0,-1.56,-1.91,-2.18,3.29,1
277.0,-2.27,-0.422,-0.795,2.44,1
277.0,-2.0,0.265,1.77,2.68,1
277.0,-0.513,-0.875,2.78,2.96,1
277.0,0.272,-2.75,3.01,4.09,1
277.0,-0.0532,-3.89,3.11,4.99,1
277.0,-1.02,-3.07,2.46,4.06,1
277.0,-0.786,-2.5,1.32,2.94,1
277.0,-0.314,-2.7,0.722,2.81,1
277.0,0.0307,-2.72,0.506,2.76,1
277.0,0.434,-2.36,0.283,2.42,1
277.0,1.16,-1.99,0.276,2.32,1
277.0,1.85,-1.92,0.614,2.74,1
277.0,2.27,-2.45,0.401,3.36,1
277.0,2.96,-1.5,-1.08,3.49,1
277.0,3.75,2.11,-1.43,4.54,1
277.0,2.51,3.78,-0.232,4.54,1
277.0,0.794,2.82,-1.05,3.11,1
277.0,-0.476,2.66,-1.73,3.21,1
277.0,0.0196,3.1500000000000004,2.38,7.19,1
277.0,-1.1,3.64,2.86,4.76,1
278.0,-1.35,-2.4,0.458,2.8,1
278.0,-0.313,-3.77,-2.45,4.5,1
278.0,0.446,-1.75,-3.76,4.17,1
278.0,1.08,2.29,-2.56,3.59,1
278.0,0.268,1.58,-0.294,1.63,1
278.0,-1.34,-0.846,-0.277,1.61,1
278.0,-1.58,-1.28,0.352,2.06,1
278.0,-2.41,-0.209,2.12,3.22,1
278.0,-3.02,0.619,0.986,3.24,1
278.0,-1.69,0.237,-0.368,1.75,1
278.0,0.512,-0.146,-0.319,0.621,1
278.0,1.68,0.783,-0.0728,1.86,1
278.0,1.41,1.83,-0.573,2.38,1
278.0,0.697,1.78,-1.64,2.52,1
278.0,0.348,1.13,-2.26,2.56,1
278.0,-0.351,0.742,-1.42,1.64,1
278.0,-1.21,0.588,-0.43,1.41,1
278.0,-1.46,0.636,0.334,1.63,1
278.0,-1.08,0.738,0.763,1.52,1
278.0,-0.958,0.765,0.594,1.36,1
278.0,-1.04,1.18,-0.632,1.7,1
278.0,-0.839,2.4,-1.94,3.2,1
278.0,-0.797,2.22,-2.16,3.19,1
278.0,-0.709,0.728,-1.66,1.95,1
278.0,-0.341,-0.959,-0.752,1.27,1
278.0,0.536,-0.571,0.423,0.89,1
278.0,1.83,2.19,1.21,3.1,1
278.0,3.58,2.8449999999999998,1.92,6.98,1
278.0,3.5250000000000004,3.5,0.758,7.8,1
278.0,3.47,-1.37,-1.97,4.22,1
278.0,-0.0358,-2.97,-3.54,4.62,1
278.0,-2.92,-2.57,-1.55,4.19,1
278.0,-2.58,-0.481,1.94,3.27,1
278.0,-0.692,-0.199,2.385,4.44,1
278.0,-0.348,-1.87,2.83,5.02,1
278.0,-1.26,-3.81,3.2750000000000004,5.97,1
278.0,-1.38,-4.41,3.72,5.93,1
278.0,-1.01,-3.88,2.32,4.63,1
278.0,-0.795,-3.73,1.29,4.02,1
278.0,-0.472,-3.34,0.401,3.39,1
278.0,0.507,-2.92,-0.729,3.05,1
278.0,1.57,-2.24,-1.69,3.22,1
278.0,2.51,-1.44,-1.85,3.44,1
278.0,2.91,-2.22,-0.619,3.71,1
278.0,3.02,-1.39,0.258,3.33,1
278.0,3.52,2.91,1.01,4.68,1
278.0,2.41,4.005,3.22,7.33,1
278.0,0.0309,5.1,2.95,5.89,1
278.0,-2.45,1.82,-0.47,3.09,1
278.0,-1.5,3.6,-1.42,4.15,1
278.0,-0.704,2.46,-1.24,2.84,1
278.0,0.326,-1.46,-1.72,2.28,1
278.0,1.01,-3.47,-1.13,3.78,1
278.0,1.63,-1.84,1.53,2.89,1
279.0,1.19,-0.444,1.04,1.64,1
279.0,-0.0578,-0.279,-1.44,1.47,1
279.0,-1.35,-0.525,-0.719,1.62,1
279.0,-2.09,-0.406,1.1,2.4,1
279.0,-2.29,0.257,1.25,2.62,1
279.0,-0.323,2.5,-1.18,2.78,1
279.0,1.45,4.76,-1.42,5.17,1
279.0,1.06,4.39,-2.6,5.21,1
279.0,0.222,2.69,-3.26,4.23,1
279.0,-0.218,1.11,-1.65,2.0,1
279.0,-0.48,0.12,0.0669,0.5,1
279.0,-0.763,-0.469,0.842,1.23,1
279.0,-0.972,-0.883,0.902,1.59,1
279.0,-1.22,-0.754,0.95,1.72,1
279.0,-0.998,-0.364,0.621,1.23,1
279.0,-0.673,0.0965,-0.154,0.697,1
279.0,-0.517,0.561,-0.874,1.16,1
279.0,-0.563,0.756,-0.874,1.29,1
279.0,-0.615,0.938,-0.978,1.49,1
279.0,-0.839,1.07,-0.975,1.67,1
279.0,-0.92,1.22,-1.25,1.97,1
279.0,-0.635,1.03,-1.52,1.95,1
279.0,-0.47,0.0535,-0.917,1.03,1
279.0,-0.0284,-0.938,-0.149,0.95,1
279.0,0.757,-0.0459,0.691,1.03,1
279.0,1.98,2.44,1.34,3.42,1
279.0,1.6533333333333333,4.93,1.61,6.61,1
279.0,1.3266666666666667,4.07,0.08,6.15,1
279.0,1.0,1.07,-2.42,2.83,1
279.0,-1.51,-1.22,-2.93,3.51,1
279.0,-2.43,-0.945,-0.296,2.62,1
279.0,-1.25,-0.62,2.0,2.44,1
279.0,0.297,-2.22,2.75,3.55,1
279.0,0.436,-3.98,2.53,4.74,1
279.0,-1.79,-4.49,3.69,6.08,1
279.0,-1.39,-3.54,2.81,4.73,1
279.0,-1.0,-3.65,2.01,4.29,1
279.0,-0.345,-3.76,1.39,4.02,1
279.0,0.192,-3.57,0.817,3.66,1
279.0,0.975,-3.03,0.066,3.19,1
279.0,1.95,-2.68,-0.674,3.38,1
279.0,2.67,-2.99,-0.903,4.11,1
279.0,2.88,-3.13,-0.391,4.27,1
279.0,3.12,-0.135,-1.53,3.48,1
279.0,2.495,5.26,0.315,6.54,1
279.0,1.87,4.3149999999999995,2.1025,6.109999999999999,1
279.0,-2.39,3.37,3.89,5.68,1
279.0,-2.96,0.12,1.39,3.27,1
279.0,-0.387,-0.194,-1.49,1.55,1
279.0,1.81,2.45,-1.9,3.59,1
279.0,2.96,4.41,0.224,5.32,1
279.0,0.961,-0.0148,0.834,1.27,1
279.0,0.695,-2.49,-0.414,2.62,1
279.0,1.2,-2.28,-0.767,2.69,1
280.0,1.77,-1.84,-0.907,2.71,1
280.0,1.33,-1.18,0.175,1.79,1
280.0,0.591,-1.16,1.3,1.84,1
280.0,0.352,-1.13,1.65,2.03,1
280.0,0.273,0.594,0.556,0.858,1
280.0,0.281,2.86,-1.5,3.24,1
280.0,0.164,4.32,-3.0,5.26,1
280.0,-0.302,4.3,-2.04,4.77,1
280.0,-0.563,2.38,-0.764,2.56,1
280.0,-1.0,0.834,-0.209,1.32,1
280.0,-1.18,0.0184,0.179,1.19,1
280.0,-1.19,-0.141,-0.273,1.23,1
280.0,-0.797,-0.694,0.506,1.17,1
280.0,-0.307,-0.87,0.945,1.32,1
280.0,-0.133,-0.225,0.379,0.46,1
280.0,0.073,0.419,-0.609,0.743,1
280.0,0.0126,0.69,-0.937,1.16,1
280.0,-0.227,1.39,-1.25,1.88,1
280.0,-0.217,1.71,-1.06,2.03,1
280.0,-0.403,1.48,-0.63,1.66,1
280.0,-0.488,2.23,-0.587,2.36,1
280.0,-0.557,2.6,-0.373,2.68,1
280.0,-0.399,1.1,-0.342,1.22,1
280.0,-0.131,-0.475,0.202,0.532,1
280.0,0.148,-1.1,1.13,1.59,1
280.0,0.863,-0.324,1.14,1.47,1
280.0,1.43,0.982,0.117,1.73,1
280.0,1.64,2.47,-0.939,3.11,1
280.0,1.21,3.39,-2.68,4.48,1
280.0,-1.04,1.35,-3.98,4.33,1
280.0,-2.34,-1.38,-3.17,4.18,1
280.0,-1.09,-2.58,0.194,2.8,1
280.0,0.0067,-3.06,4.05,5.07,1
280.0,-0.139,-2.28,3.485,7.52,1
280.0,0.165,-2.57,2.92,7.33,1
280.0,0.451,-2.94,2.355,5.58,1
280.0,0.959,-3.42,1.79,3.97,1
280.0,-0.185,-3.1,0.404,3.13,1
280.0,0.589,-3.08,-1.32,3.4,1
280.0,0.858,-3.73,-2.88,4.79,1
280.0,1.04,-4.27,-2.88,5.25,1
280.0,1.15,-4.03,-1.99,4.64,1
280.0,1.31,-3.2,-1.13,3.64,1
280.0,1.53,-1.91,0.152,2.45,1
280.0,1.71,1.25,2.11,2.99,1
280.0,1.37,4.06,3.0949999999999998,6.56,1
280.0,2.62,3.53,4.08,6.0,1
280.0,3.82,0.91,0.154,3.93,1
280.0,3.48,5.5,-1.8,6.75,1
280.0,2.47,3.745,-2.86,5.285,1
280.0,-1.45,1.99,-2.92,3.82,1
280.0,-2.25,-4.62,-2.29,5.63,1
280.0,-1.78,-3.83,-0.529,4.26,1
280.0,-1.07,-0.971,1.87,2.36,1
281.0,-0.672,2.43,4.23,4.93,1
281.0,-1.72,-0.219,3.49,3.9,1
281.0,-2.24,-3.85,1.07,4.58,1
281.0,-1.24,-3.09,-1.16,3.52,1
281.0,0.0714,0.603,-1.51,1.63,1
281.0,1.58,5.19,-1.94,5.76,1
281.0,2.18,4.39,-3.4,5.96,1
281.0,1.03,3.59,-3.19,4.91,1
281.0,0.119,2.84,-2.2,3.6,1
281.0,-0.0371,2.14,-1.23,2.47,1
281.0,0.303,0.244,0.821,0.908,1
281.0,-0.549,-0.908,2.52,2.73,1
281.0,-0.732,-1.17,3.06,3.35,1
281.0,-1.45,-1.16,1.87,2.64,1
281.0,-1.72,-1.2,-0.242,2.11,1
281.0,-1.39,-0.927,-1.86,2.51,1
281.0,-0.751,-0.187,-1.35,1.55,1
281.0,-0.356,0.201,-0.43,0.593,1
281.0,-0.0707,0.976,0.282,1.02,1
281.0,-0.282,1.1,0.571,1.27,1
281.0,-0.634,1.28,0.358,1.47,1
281.0,-0.868,1.91,-0.14,2.11,1
281.0,-0.601,2.3,-0.699,2.48,1
281.0,0.688,3.03,-1.49,3.45,1
281.0,1.78,2.65,-1.16,3.4,1
281.0,1.91,0.158,-1.03,2.17,1
281.0,1.11,-2.12,-0.656,2.48,1
281.0,0.472,-2.65,-0.258,2.71,1
281.0,1.61,0.306,-0.81,1.83,1
281.0,2.74,4.99,-1.38,5.86,1
281.0,0.213,4.49,-1.09,4.63,1
281.0,0.27,-1.46,-1.93,2.44,1
281.0,-0.879,-4.32,-0.654,4.45,1
281.0,-1.57,-3.66,2.58,4.74,1
281.0,-1.18,-2.66,3.0100000000000002,5.67,1
281.0,-0.27,-2.39,3.44,5.35,1
281.0,0.192,-2.01,3.87,4.36,1
281.0,0.795,-1.16,2.38,2.76,1
281.0,1.15,-0.939,0.518,1.57,1
281.0,1.87,-1.94,-1.52,3.1,1
281.0,2.46,-2.57,-2.55,4.37,1
281.0,2.66,-2.63,-2.57,4.54,1
281.0,2.42,-2.66,-1.88,4.05,1
281.0,2.13,-2.14,-0.939,3.16,1
281.0,1.76,-1.31,-0.0865,2.2,1
281.0,1.53,-0.42,0.331,1.62,1
281.0,1.28,-0.209,1.43,1.93,1
281.0,1.45,-0.372,2.03,2.52,1
281.0,2.17,-0.379,1.18,2.5,1
281.0,3.52,-0.968,0.395,3.67,1
281.0,3.05,0.526,-1.01,3.26,1
281.0,2.08,-0.236,-0.281,4.13,1
281.0,-0.713,-0.998,-0.831,5.0,1
281.0,-1.8914999999999997,-1.76,-2.97,5.87,1
281.0,-3.07,-4.1,-1.68,5.39,1
282.0,-1.92,-2.87,-0.157,3.46,1
282.0,-0.706,0.122,1.1,1.32,1
282.0,1.34,2.4,3.72,4.63,1
282.0,0.134,-1.65,2.91,3.35,1
282.0,-0.123,-1.64,-0.465,1.71,1
282.0,-0.614,-0.754,-3.29,3.43,1
282.0,-1.47,-0.35,-1.76,2.32,1
282.0,-1.26,-0.686,1.41,2.01,1
282.0,-0.177,-0.746,2.11,2.24,1
282.0,0.414,1.48,0.00473,1.54,1
282.0,0.585,3.87,-3.04,4.96,1
282.0,0.406,3.61,-4.27,5.61,1
282.0,0.214,2.13,-3.56,4.15,1
282.0,-0.671,0.262,-0.513,0.884,1
282.0,-1.41,-0.289,2.15,2.59,1
282.0,-1.87,-0.278,2.08,2.82,1
282.0,-1.24,-0.462,0.751,1.52,1
282.0,-0.484,-0.355,-0.143,0.617,1
282.0,-0.308,-0.202,-0.346,0.505,1
282.0,-0.325,-0.0871,-0.528,0.627,1
282.0,-0.405,0.38,-0.319,0.64,1
282.0,-0.569,0.808,-0.000741,0.988,1
282.0,-1.02,1.21,-0.228,1.6,1
282.0,-1.47,1.7,-0.614,2.33,1
282.0,-1.44,2.21,-0.69,2.73,1
282.0,-0.665,1.89,-0.842,2.17,1
282.0,-0.173,1.01,-0.92,1.38,1
282.0,0.484,0.565,-0.448,0.868,1
282.0,1.51,0.754,-0.206,1.7,1
282.0,2.73,2.09,0.202,3.45,1
282.0,3.64,3.74,-0.0311,5.22,1
282.0,3.395,2.45,0.391,5.62,1
282.0,3.15,-2.13,-0.327,3.81,1
282.0,1.37,-3.3,-2.05,4.12,1
282.0,-0.899,-2.13,-1.83,2.95,1
282.0,-1.9,-0.697,-0.774,2.17,1
282.0,-1.57,-0.199,0.96,1.85,1
282.0,-1.6,-0.769,3.82,4.22,1
282.0,-1.1,-3.19,3.73,6.67,1
282.0,0.109,-3.91,3.6399999999999997,6.53,1
282.0,0.787,-3.42,3.55,4.99,1
282.0,1.24,-3.25,1.63,3.84,1
282.0,1.54,-3.11,-0.0994,3.47,1
282.0,1.85,-2.82,-1.64,3.75,1
282.0,2.13,-2.57,-2.79,4.35,1
282.0,2.31,-2.66,-2.64,4.4,1
282.0,2.26,-2.71,-1.49,3.83,1
282.0,2.52,-2.12,-0.185,3.3,1
282.0,2.7,-0.389,1.22,2.99,1
282.0,3.54,3.07,3.07,5.6,1
282.0,3.19,4.24,2.64,6.51,1
282.0,2.84,3.55,-0.28,4.56,1
282.0,-0.76,3.97,-0.942,4.15,1
282.0,-1.9549999999999998,2.206666666666667,0.145,5.515000000000001,1
283.0,-3.15,0.44333333333333336,0.00179,6.88,1
283.0,-2.28,-1.32,-1.15,2.87,1
283.0,-0.754,-4.14,-2.16,4.73,1
283.0,0.28,-1.8,-0.408,1.87,1
283.0,2.24,1.65,0.24,2.79,1
283.0,0.275,0.278,2.28,2.31,1
283.0,-1.09,-1.12,0.0712,1.56,1
283.0,-2.04,-1.21,-1.05,2.59,1
283.0,-2.47,-1.09,-0.792,2.82,1
283.0,-1.51,-0.372,-0.437,1.62,1
283.0,0.0521,1.23,-0.935,1.55,1
283.0,1.09,3.33,-1.07,3.67,1
283.0,0.818,2.87,-1.2,3.22,1
283.0,0.0469,0.948,-2.42,2.6,1
283.0,-0.958,0.018,-1.26,1.59,1
283.0,-1.58,-0.534,1.16,2.04,1
283.0,-1.81,-0.724,1.28,2.33,1
283.0,-1.38,-0.759,0.714,1.73,1
283.0,-0.295,-0.202,-0.217,0.418,1
283.0,-0.385,0.325,-0.452,0.677,1
283.0,-0.698,0.955,-0.818,1.44,1
283.0,-0.809,1.49,-0.949,1.94,1
283.0,-0.969,1.36,-1.03,1.97,1
283.0,-1.04,1.4,-1.4,2.24,1
283.0,-1.06,1.55,-0.917,2.09,1
283.0,-0.957,1.36,-0.0108,1.66,1
283.0,-0.199,0.942,0.654,1.16,1
283.0,1.08,2.24,0.911,2.65,1
283.0,2.31,4.31,1.97,5.27,1
283.0,2.865,2.81,1.83,5.28,1
283.0,3.42,0.807,-0.385,3.54,1
283.0,2.15,0.927,-2.34,3.31,1
283.0,1.38,0.722,-3.11,3.48,1
283.0,1.26,-1.14,-1.73,2.42,1
283.0,0.331,-2.79,0.283,2.83,1
283.0,-0.0222,-3.24,2.63,4.17,1
283.0,0.533,-3.25,3.89,5.09,1
283.0,0.0681,-2.59,4.32,5.04,1
283.0,-0.498,-2.27,4.105,5.07,1
283.0,-0.645,-2.86,3.89,4.87,1
283.0,-0.0301,-2.97,2.45,3.85,1
283.0,0.367,-3.16,1.5,3.52,1
283.0,1.13,-3.28,0.456,3.5,1
283.0,1.8,-3.41,-0.576,3.9,1
283.0,2.1,-3.18,-1.36,4.05,1
283.0,2.24,-2.2,-1.54,3.5,1
283.0,2.3,-1.43,-1.13,2.93,1
283.0,2.24,-1.29,-0.13,2.59,1
283.0,2.35,0.875,1.41,2.88,1
283.0,2.8,4.41,3.11,6.08,1
283.0,2.43,4.43,2.97,5.87,1
283.0,1.47,2.22,1.57,3.09,1
283.0,-0.0311,1.98,-0.941,2.19,1
283.0,0.283,0.8266666666666667,-3.03,4.175,1
284.0,-0.186,-0.32666666666666666,-1.88,6.16,1
284.0,-1.25,-1.48,-1.42,2.4,1
284.0,-1.3,-3.77,-1.73,4.34,1
284.0,-1.2,-2.67,-0.58,2.98,1
284.0,-0.333,0.738,0.415,0.91,1
284.0,-0.474,2.2,1.28,2.59,1
284.0,-2.49,0.585,0.477,2.6,1
284.0,-3.12,0.919,-0.975,3.4,1
284.0,-3.15,1.41,-1.52,3.77,1
284.0,-2.95,0.192,-0.699,3.03,1
284.0,-2.08,-0.644,0.484,2.23,1
284.0,-0.753,-0.821,0.32,1.16,1
284.0,0.43,-0.726,-0.771,1.14,1
284.0,1.23,0.164,-0.45,1.32,1
284.0,1.21,1.2,-0.343,1.74,1
284.0,0.653,1.45,-1.2,2.0,1
284.0,0.442,0.559,-1.87,2.0,1
284.0,0.125,0.212,-1.1,1.13,1
284.0,-0.823,0.35,-0.804,1.2,1
284.0,-1.31,0.467,0.0659,1.4,1
284.0,-1.12,0.478,0.55,1.33,1
284.0,-1.02,0.837,0.655,1.47,1
284.0,-1.43,1.06,0.752,1.93,1
284.0,-1.6,1.23,0.00259,2.01,1
284.0,-1.4,1.6,-0.519,2.19,1
284.0,-1.13,1.47,-0.938,2.08,1
284.0,-0.818,1.09,-1.07,1.73,1
284.0,-0.104,0.363,-1.22,1.27,1
284.0,0.834,-0.137,-0.883,1.22,1
284.0,1.81,0.712,-0.395,1.99,1
284.0,2.95,3.21,0.259,4.37,1
284.0,2.99,5.31,1.87,7.39,1
284.0,3.03,0.883,0.779,3.25,1
284.0,0.811,-3.1,-3.04,4.41,1
284.0,-1.09,-3.42,-3.61,5.09,1
284.0,-2.13,-2.35,-1.86,3.68,1
284.0,-1.62,-1.49,2.09,3.04,1
284.0,-0.479,-0.593,2.37,5.58,1
284.0,0.448,-0.903,2.65,6.51,1
284.0,1.21,-2.29,2.9299999999999997,5.9,1
284.0,1.45,-2.74,3.21,4.46,1
284.0,1.5,-2.45,1.24,3.13,1
284.0,1.5,-2.65,-0.302,3.06,1
284.0,1.45,-3.0,-1.35,3.6,1
284.0,1.24,-3.08,-1.74,3.75,1
284.0,1.01,-2.89,-1.59,3.45,1
284.0,1.16,-2.16,-1.18,2.72,1
284.0,1.36,-1.13,-0.39,1.81,1
284.0,1.68,0.793,0.271,1.88,1
284.0,2.26,2.83,1.06,3.78,1
284.0,2.7,2.35,1.68,3.95,1
284.0,2.33,1.29,1.65,3.14,1
284.0,2.15,2.4,1.04,3.38,1
284.0,1.92,3.5999999999999996,-0.282,6.85,1
284.0,0.162,4.8,-0.855,4.88,1
285.0,-1.42,-1.32,-2.54,3.19,1
285.0,-0.784,-3.3,-2.96,4.5,1
285.0,-0.989,-3.32,-1.55,3.8,1
285.0,-1.4,-0.707,0.786,1.75,1
285.0,-0.994,3.14,2.44,4.1,1
285.0,-1.87,1.01,2.2,3.06,1
285.0,-3.2,-0.866,-0.0811,3.31,1
285.0,-2.88,-0.189,-2.23,3.64,1
285.0,-2.73,0.474,-1.37,3.09,1
285.0,-1.97,-0.488,1.31,2.41,1
285.0,-0.527,-1.97,2.39,3.15,1
285.0,0.76,-2.23,1.44,2.76,1
285.0,2.34,1.23,-1.14,2.87,1
285.0,2.9,3.075,-2.05,5.15,1
285.0,1.37,4.92,-2.96,7.43,1
285.0,-0.0425,1.55,-3.87,4.17,1
285.0,-1.02,0.0182,1.1,1.5,1
285.0,-2.06,0.442,3.9,4.44,1
285.0,-2.99,1.08,1.79,3.65,1
285.0,-2.74,1.1,-1.12,3.16,1
285.0,-2.52,0.896,-1.74,3.19,1
285.0,-2.04,1.2,-1.4,2.75,1
285.0,-1.26,1.61,-0.784,2.19,1
285.0,-0.494,1.29,-0.681,1.54,1
285.0,0.00341,-0.0654,-1.08,1.08,1
285.0,-0.0161,-0.754,-0.66,1.0,1
285.0,0.121,-0.31,0.369,0.497,1
285.0,1.77,2.89,1.63,3.76,1
285.0,3.55,1.4533333333333334,2.68,4.573333333333333,1
285.0,2.8299999999999996,0.016666666666666607,1.56,5.386666666666667,1
285.0,2.1099999999999994,-1.42,-1.74,6.2,1
285.0,1.39,-5.03,-2.58,5.82,1
285.0,-1.18,-4.65,0.12,4.8,1
285.0,-1.78,-2.25,2.64,3.9,1
285.0,-0.865,-0.202,3.75,3.85,1
285.0,-0.89,-0.114,3.74,3.85,1
285.0,-1.23,-1.59,3.14,3.73,1
285.0,-1.35,-3.32,2.73,4.51,1
285.0,-0.726,-3.83,1.72,4.27,1
285.0,-0.339,-4.1,1.15,4.27,1
285.0,-0.28,-3.86,1.31,4.09,1
285.0,0.512,-3.34,0.792,3.47,1
285.0,1.14,-2.84,-0.0932,3.06,1
285.0,1.81,-2.18,-1.01,3.01,1
285.0,2.47,-1.61,-0.92,3.08,1
285.0,2.67,-1.06,-0.48,2.91,1
285.0,2.69,0.169,0.639,2.77,1
285.0,2.39,1.47,2.19,3.56,1
285.0,2.38,1.71,2.96,4.16,1
285.0,2.11,1.46,1.64,3.05,1
285.0,2.23,1.35,0.509,2.65,1
285.0,2.9,1.7,-1.7,3.4433333333333334,1
285.0,3.43,2.05,-2.01,4.236666666666666,1
285.0,0.242,2.4,-2.8899999999999997,5.03,1
286.0,-3.41,-3.79,-3.77,6.34,1
286.0,-1.3,-3.31,-1.45,3.84,1
286.0,-0.489,-3.56,-0.48,3.63,1
286.0,0.536,-1.14,1.32,1.83,1
286.0,0.854,0.794,3.36,3.56,1
286.0,0.875,-0.512,2.79,2.97,1
286.0,-0.129,0.0719,-1.55,1.55,1
286.0,-1.31,1.11,-3.49,3.89,1
286.0,-2.64,0.426,-2.67,3.78,1
286.0,-2.59,-0.535,-0.756,2.75,1
286.0,-2.72,-1.37,3.25,4.45,1
286.0,-2.02,-1.23,3.61,4.31,1
286.0,-0.116,-0.523,-0.0793,0.541,1
286.0,0.579,2.54,-2.39,3.54,1
286.0,0.612,4.48,-3.41,5.66,1
286.0,0.433,2.09,-3.4,4.01,1
286.0,-0.473,0.96,-1.67,1.98,1
286.0,-1.22,1.03,0.448,1.66,1
286.0,-1.73,0.951,0.832,2.14,1
286.0,-1.32,0.81,-0.482,1.62,1
286.0,-0.363,0.604,-1.11,1.31,1
286.0,-0.318,0.779,0.0103,0.841,1
286.0,-0.702,1.18,0.428,1.44,1
286.0,-0.888,1.32,-0.605,1.7,1
286.0,-0.896,0.685,-1.74,2.07,1
286.0,-0.855,-0.609,-1.72,2.02,1
286.0,-0.524,-1.29,-0.395,1.45,1
286.0,0.736,0.918,0.672,1.35,1
286.0,3.02,0.8956666666666667,1.19,6.79,1
